id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
180,fast growth,long,200,exponential,12,,mean,6.3,6.2,5.3,5.4,5.8,6,6.5,6.7,7.3,7.6
181,fast growth,long,200,exponential,13,,mean,8.1,7.9,5.9,6.1,6.9,7.4,8.5,9.2,11,11
182,fast growth,long,200,exponential,14,,mean,6.3,6.3,5.6,5.7,6,6.2,6.5,6.7,7.1,7.3
183,fast growth,long,200,exponential,15,,mean,5.8,5.7,4.9,5,5.3,5.6,5.9,6.2,6.7,6.9
184,fast growth,long,200,exponential,16,,mean,5.4,5.4,4.7,4.8,5.1,5.2,5.5,5.7,6.1,6.3
185,fast growth,long,200,exponential,17,,mean,5.9,5.9,5.1,5.2,5.5,5.7,6.1,6.3,6.7,6.9
186,fast growth,long,200,exponential,18,,mean,6.1,6,5.3,5.4,5.7,5.9,6.2,6.4,6.8,7
187,fast growth,long,200,exponential,19,,mean,6.2,6.1,5.4,5.5,5.8,6,6.3,6.5,6.9,7.1
188,fast growth,long,200,exponential,20,,mean,6.1,6.1,5.3,5.4,5.7,5.9,6.3,6.5,7,7.2
189,fast growth,medium,200,exponential,1,,mean,5.4,5.4,4.8,4.9,5.1,5.3,5.6,5.7,6.1,6.2
190,fast growth,medium,200,exponential,2,,mean,4.9,4.9,4.3,4.4,4.6,4.8,5,5.2,5.5,5.6
191,fast growth,medium,200,exponential,3,,mean,5.2,5.2,4.6,4.7,4.9,5,5.3,5.5,5.8,5.9
192,fast growth,medium,200,exponential,4,,mean,5.4,5.4,4.7,4.8,5,5.2,5.5,5.7,6.1,6.3
193,fast growth,medium,200,exponential,5,,mean,5,5,4.4,4.5,4.8,4.9,5.1,5.3,5.6,5.8
194,fast growth,medium,200,exponential,6,,mean,5.5,5.5,4.7,4.8,5.1,5.3,5.7,5.9,6.3,6.5
195,fast growth,medium,200,exponential,7,,mean,5.3,5.3,4.7,4.8,5,5.2,5.4,5.6,5.9,6
196,fast growth,medium,200,exponential,8,,mean,5.4,5.3,4.8,4.9,5.1,5.2,5.4,5.6,5.9,6
197,fast growth,medium,200,exponential,9,,mean,5.3,5.3,4.7,4.8,5,5.2,5.4,5.6,5.9,6.1
198,fast growth,medium,200,exponential,10,,mean,5.5,5.5,4.8,4.9,5.2,5.3,5.6,5.8,6.2,6.3
199,fast growth,medium,200,exponential,11,,mean,5.7,5.7,4.9,5,5.3,5.5,5.8,6,6.4,6.6
200,fast growth,medium,200,exponential,12,,mean,5.6,5.6,4.9,5,5.3,5.4,5.7,5.9,6.3,6.5
201,fast growth,medium,200,exponential,13,,mean,5.1,5,4.4,4.5,4.7,4.9,5.2,5.4,5.7,5.9
202,fast growth,medium,200,exponential,14,,mean,5.7,5.6,5,5.1,5.4,5.5,5.8,6,6.3,6.4
203,fast growth,medium,200,exponential,15,,mean,5.3,5.3,4.6,4.7,4.9,5.1,5.4,5.6,6,6.2
204,fast growth,medium,200,exponential,16,,mean,5.7,5.6,5,5.1,5.3,5.5,5.8,6,6.3,6.5
205,fast growth,medium,200,exponential,17,,mean,5,5,4.4,4.5,4.7,4.9,5.1,5.3,5.6,5.7
206,fast growth,medium,200,exponential,18,,mean,4.9,4.9,4.3,4.4,4.6,4.8,5,5.2,5.5,5.6
207,fast growth,medium,200,exponential,19,,mean,5.1,5.1,4.4,4.5,4.8,4.9,5.2,5.4,5.8,5.9
208,fast growth,medium,200,exponential,20,,mean,5.2,5.2,4.6,4.7,5,5.1,5.3,5.5,5.7,5.8
209,fast growth,short,200,exponential,1,,mean,3.6,3.6,3.2,3.3,3.4,3.5,3.6,3.7,3.9,4
210,fast growth,short,200,exponential,2,,mean,3.8,3.8,3.3,3.4,3.6,3.7,3.9,4,4.3,4.4
211,fast growth,short,200,exponential,3,,mean,3.8,3.8,3.3,3.4,3.6,3.7,3.9,4,4.3,4.4
212,fast growth,short,200,exponential,4,,mean,3.9,3.9,3.5,3.6,3.7,3.8,4,4.1,4.4,4.5
213,fast growth,short,200,exponential,5,,mean,5.8,5.7,4.2,4.4,5,5.3,6.1,6.6,7.9,8.4
214,fast growth,short,200,exponential,6,,mean,3.4,3.4,3,3.1,3.2,3.3,3.4,3.5,3.7,3.8
215,fast growth,short,200,exponential,7,,mean,3.7,3.6,3.3,3.3,3.5,3.6,3.7,3.8,4,4.1
216,fast growth,short,200,exponential,8,,mean,3.4,3.4,3.1,3.1,3.3,3.4,3.5,3.6,3.8,3.8
217,fast growth,short,200,exponential,9,,mean,3.6,3.6,3.2,3.2,3.4,3.5,3.7,3.8,4,4.1
218,fast growth,short,200,exponential,10,,mean,3.3,3.3,2.9,3,3.1,3.2,3.3,3.4,3.6,3.7
219,fast growth,short,200,exponential,11,,mean,3.3,3.3,3,3,3.2,3.2,3.4,3.5,3.6,3.7
220,fast growth,short,200,exponential,12,,mean,3.7,3.6,3.2,3.3,3.4,3.5,3.7,3.9,4.1,4.2
221,fast growth,short,200,exponential,13,,mean,5.2,5,3.7,3.9,4.4,4.7,5.4,5.9,6.9,7.4
222,fast growth,short,200,exponential,14,,mean,3.6,3.6,3.2,3.2,3.4,3.5,3.7,3.8,4,4.1
223,fast growth,short,200,exponential,15,,mean,3.5,3.5,3.1,3.2,3.3,3.4,3.6,3.7,3.9,4
224,fast growth,short,200,exponential,16,,mean,3.7,3.7,3.3,3.4,3.5,3.6,3.7,3.8,4,4.1
225,fast growth,short,200,exponential,17,,mean,5.2,5.1,3.8,4,4.4,4.8,5.4,5.9,6.9,7.4
226,fast growth,short,200,exponential,18,,mean,3.5,3.5,3.1,3.1,3.3,3.4,3.6,3.6,3.9,3.9
227,fast growth,short,200,exponential,19,,mean,3.4,3.4,3.1,3.1,3.3,3.3,3.5,3.6,3.7,3.8
228,fast growth,short,200,exponential,20,,mean,3.8,3.8,3.4,3.4,3.6,3.7,3.8,4,4.1,4.3
229,growth,long,200,exponential,1,,mean,6.6,6.5,5.7,5.8,6.1,6.3,6.7,7,7.4,7.6
230,growth,long,200,exponential,2,,mean,6.9,6.9,6,6.1,6.5,6.7,7.1,7.3,7.8,8
231,growth,long,200,exponential,3,,mean,6.4,6.3,5.6,5.7,6,6.2,6.5,6.7,7.1,7.2
232,growth,long,200,exponential,4,,mean,6,6,5.3,5.4,5.7,5.9,6.2,6.4,6.8,6.9
233,growth,long,200,exponential,5,,mean,6.5,6.4,5.7,5.8,6.1,6.3,6.6,6.8,7.2,7.4
234,growth,long,200,exponential,6,,mean,8.1,8,6.6,6.8,7.3,7.7,8.4,8.8,9.9,10
235,growth,long,200,exponential,7,,mean,6.3,6.3,5.7,5.8,6,6.2,6.5,6.6,7,7.1
236,growth,long,200,exponential,8,,mean,6.5,6.5,5.8,5.9,6.2,6.4,6.7,6.9,7.2,7.4
237,growth,long,200,exponential,9,,mean,6.1,6,5.4,5.5,5.8,5.9,6.2,6.4,6.7,6.8
238,growth,long,200,exponential,10,,mean,8.1,8,6.5,6.7,7.3,7.6,8.4,8.8,9.7,10
239,growth,long,200,exponential,11,,mean,6.7,6.6,5.8,5.9,6.3,6.5,6.8,7,7.5,7.7
240,growth,long,200,exponential,12,,mean,5.8,5.7,5.1,5.2,5.4,5.6,5.9,6.1,6.4,6.6
241,growth,long,200,exponential,13,,mean,8.2,8.1,6.7,6.9,7.4,7.8,8.4,8.9,9.7,10
242,growth,long,200,exponential,14,,mean,5.9,5.9,5.2,5.3,5.6,5.7,6,6.2,6.6,6.8
243,growth,long,200,exponential,15,,mean,6.5,6.5,5.7,5.8,6.1,6.3,6.7,6.9,7.4,7.6
244,growth,long,200,exponential,16,,mean,5.8,5.8,5.2,5.3,5.5,5.7,6,6.1,6.4,6.6
245,growth,long,200,exponential,17,,mean,6.7,6.7,5.9,6,6.3,6.5,6.8,7,7.4,7.6
246,growth,long,200,exponential,18,,mean,8.4,8.2,6.8,7,7.6,7.9,8.6,9.1,10,10
247,growth,long,200,exponential,19,,mean,6.6,6.6,5.8,5.9,6.2,6.4,6.7,6.9,7.3,7.5
248,growth,long,200,exponential,20,,mean,6,6,5.4,5.5,5.7,5.8,6.1,6.3,6.6,6.7
249,growth,medium,200,exponential,1,,mean,5.2,5.1,4.7,4.7,4.9,5,5.3,5.4,5.6,5.7
250,growth,medium,200,exponential,2,,mean,6,6,5.3,5.4,5.7,5.9,6.2,6.4,6.7,6.8
251,growth,medium,200,exponential,3,,mean,5.3,5.3,4.8,4.9,5.1,5.2,5.4,5.5,5.8,5.9
252,growth,medium,200,exponential,4,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.7,6,6.1
253,growth,medium,200,exponential,5,,mean,5.7,5.7,5.1,5.2,5.4,5.5,5.8,5.9,6.2,6.3
254,growth,medium,200,exponential,6,,mean,5.6,5.6,5,5.1,5.3,5.4,5.7,5.8,6.1,6.2
255,growth,medium,200,exponential,7,,mean,5.4,5.4,4.8,4.9,5.1,5.3,5.5,5.6,5.9,6
256,growth,medium,200,exponential,8,,mean,5.6,5.6,5,5.1,5.4,5.5,5.7,5.9,6.2,6.3
257,growth,medium,200,exponential,9,,mean,5.6,5.6,5,5.1,5.4,5.5,5.7,5.9,6.2,6.3
258,growth,medium,200,exponential,10,,mean,5.3,5.2,4.7,4.8,5,5.1,5.4,5.5,5.8,6
259,growth,medium,200,exponential,11,,mean,5.5,5.5,4.9,5,5.2,5.3,5.6,5.7,6,6.1
260,growth,medium,200,exponential,12,,mean,5.4,5.4,4.8,4.9,5.1,5.3,5.5,5.6,5.9,6.1
261,growth,medium,200,exponential,13,,mean,5,5,4.5,4.6,4.8,4.9,5.1,5.2,5.5,5.6
262,growth,medium,200,exponential,14,,mean,5.6,5.5,5.1,5.1,5.3,5.5,5.7,5.8,6.1,6.2
263,growth,medium,200,exponential,15,,mean,6.1,6,5.5,5.6,5.8,5.9,6.2,6.3,6.6,6.7
264,growth,medium,200,exponential,16,,mean,5.1,5.1,4.6,4.7,4.9,5,5.2,5.4,5.6,5.8
265,growth,medium,200,exponential,17,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.8,6,6.1
266,growth,medium,200,exponential,18,,mean,5.1,5.1,4.6,4.7,4.9,5,5.2,5.4,5.6,5.7
267,growth,medium,200,exponential,19,,mean,5.1,5.1,4.7,4.8,4.9,5,5.2,5.3,5.6,5.7
268,growth,medium,200,exponential,20,,mean,5.5,5.5,4.9,5,5.2,5.3,5.6,5.7,6,6.1
269,growth,short,200,exponential,1,,mean,3.6,3.6,3.3,3.3,3.4,3.5,3.6,3.7,3.9,3.9
270,growth,short,200,exponential,2,,mean,3.7,3.7,3.4,3.4,3.5,3.6,3.7,3.8,4,4.1
271,growth,short,200,exponential,3,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9
272,growth,short,200,exponential,4,,mean,3.4,3.4,3.1,3.1,3.3,3.3,3.5,3.5,3.7,3.7
273,growth,short,200,exponential,5,,mean,3.5,3.5,3.2,3.2,3.3,3.4,3.5,3.6,3.7,3.8
274,growth,short,200,exponential,6,,mean,3.7,3.7,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1
275,growth,short,200,exponential,7,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.6,3.6,3.8,3.8
276,growth,short,200,exponential,8,,mean,3.7,3.7,3.4,3.4,3.5,3.6,3.7,3.8,3.9,4
277,growth,short,200,exponential,9,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.7,3.7,3.9,3.9
278,growth,short,200,exponential,10,,mean,3.6,3.6,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.9
279,growth,short,200,exponential,11,,mean,3.8,3.8,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2
280,growth,short,200,exponential,12,,mean,3.6,3.6,3.3,3.3,3.5,3.5,3.7,3.7,3.9,4
281,growth,short,200,exponential,13,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.4,3.5,3.6,3.6
282,growth,short,200,exponential,14,,mean,3.8,3.7,3.4,3.5,3.6,3.7,3.8,3.9,4.1,4.1
283,growth,short,200,exponential,15,,mean,4,4,3.6,3.7,3.8,3.9,4,4.1,4.3,4.3
284,growth,short,200,exponential,16,,mean,3.3,3.3,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7
285,growth,short,200,exponential,17,,mean,3.5,3.5,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9
286,growth,short,200,exponential,18,,mean,3.5,3.5,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9
287,growth,short,200,exponential,19,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.6,3.7,3.8
288,growth,short,200,exponential,20,,mean,3.8,3.8,3.5,3.6,3.7,3.8,3.9,3.9,4.1,4.2
289,stable,long,200,exponential,1,,mean,8.1,8,6.9,7,7.5,7.8,8.3,8.6,9.2,9.5
290,stable,long,200,exponential,2,,mean,6.3,6.3,5.7,5.8,6,6.2,6.4,6.6,6.9,7
291,stable,long,200,exponential,3,,mean,8.1,8,6.8,7,7.5,7.8,8.3,8.7,9.4,9.7
292,stable,long,200,exponential,4,,mean,7.3,7.2,6.5,6.6,6.9,7.1,7.4,7.6,8,8.2
293,stable,long,200,exponential,5,,mean,7.5,7.5,6.4,6.5,7,7.2,7.7,8,8.6,8.9
294,stable,long,200,exponential,6,,mean,6.5,6.5,5.8,5.9,6.2,6.4,6.7,6.8,7.2,7.4
295,stable,long,200,exponential,7,,mean,7.7,7.7,6.5,6.7,7.1,7.4,7.9,8.3,8.9,9.2
296,stable,long,200,exponential,8,,mean,7.2,7.2,6.4,6.6,6.9,7.1,7.4,7.6,8,8.1
297,stable,long,200,exponential,9,,mean,6.6,6.5,5.9,5.9,6.2,6.4,6.7,6.9,7.3,7.5
298,stable,long,200,exponential,10,,mean,6.4,6.4,5.7,5.8,6.1,6.3,6.6,6.8,7.2,7.3
299,stable,long,200,exponential,11,,mean,7.5,7.5,6.6,6.7,7.1,7.3,7.7,8,8.4,8.7
300,stable,long,200,exponential,12,,mean,7.4,7.4,6.6,6.7,7.1,7.2,7.6,7.8,8.2,8.4
301,stable,long,200,exponential,13,,mean,6.9,6.9,6.2,6.3,6.6,6.8,7.1,7.3,7.6,7.8
302,stable,long,200,exponential,14,,mean,6.8,6.8,6.1,6.2,6.5,6.7,7,7.1,7.5,7.6
303,stable,long,200,exponential,15,,mean,6.4,6.3,5.6,5.7,6,6.2,6.5,6.7,7.1,7.2
304,stable,long,200,exponential,16,,mean,9.9,9.8,7.9,8.2,8.9,9.4,10,11,12,13
305,stable,long,200,exponential,17,,mean,6.9,6.9,6.1,6.2,6.5,6.7,7,7.2,7.6,7.8
306,stable,long,200,exponential,18,,mean,6.9,6.9,6.2,6.3,6.6,6.7,7,7.2,7.6,7.7
307,stable,long,200,exponential,19,,mean,7.7,7.7,6.8,7,7.3,7.5,7.9,8.1,8.5,8.7
308,stable,long,200,exponential,20,,mean,7.1,7.1,6.4,6.5,6.8,6.9,7.2,7.4,7.7,7.9
309,stable,medium,200,exponential,1,,mean,5.2,5.2,4.8,4.8,5,5.1,5.3,5.4,5.6,5.7
310,stable,medium,200,exponential,2,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6,6.1
311,stable,medium,200,exponential,3,,mean,5.8,5.8,5.2,5.3,5.5,5.7,5.9,6,6.3,6.5
312,stable,medium,200,exponential,4,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.2,6.3
313,stable,medium,200,exponential,5,,mean,6.5,6.4,6,6,6.2,6.3,6.6,6.7,7,7.1
314,stable,medium,200,exponential,6,,mean,5.7,5.7,5.2,5.2,5.4,5.6,5.8,5.9,6.2,6.3
315,stable,medium,200,exponential,7,,mean,6.3,6.2,5.7,5.8,6,6.1,6.4,6.5,6.8,6.9
316,stable,medium,200,exponential,8,,mean,5.7,5.7,5.2,5.2,5.4,5.6,5.8,5.9,6.2,6.3
317,stable,medium,200,exponential,9,,mean,5.7,5.7,5.3,5.4,5.5,5.6,5.8,5.9,6.1,6.2
318,stable,medium,200,exponential,10,,mean,6.8,6.7,5.8,6,6.3,6.5,6.9,7.2,7.7,8
319,stable,medium,200,exponential,11,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.2,6.5,6.6
320,stable,medium,200,exponential,12,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.7,6,6.1
321,stable,medium,200,exponential,13,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.2,6.5,6.6
322,stable,medium,200,exponential,14,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.6,5.8,6,6.1
323,stable,medium,200,exponential,15,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6,6.2,6.3
324,stable,medium,200,exponential,16,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.7,5.9,6
325,stable,medium,200,exponential,17,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.6,6.7
326,stable,medium,200,exponential,18,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,5.9,6.1,6.2
327,stable,medium,200,exponential,19,,mean,5.5,5.5,5,5,5.2,5.4,5.6,5.7,5.9,6.1
328,stable,medium,200,exponential,20,,mean,5.8,5.7,5.2,5.3,5.5,5.6,5.9,6,6.3,6.4
329,stable,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
330,stable,short,200,exponential,2,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.7
331,stable,short,200,exponential,3,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
332,stable,short,200,exponential,4,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
333,stable,short,200,exponential,5,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
334,stable,short,200,exponential,6,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
335,stable,short,200,exponential,7,,mean,3.4,3.4,3.1,3.2,3.3,3.3,3.4,3.5,3.6,3.6
336,stable,short,200,exponential,8,,mean,3.9,3.9,3.6,3.6,3.7,3.8,3.9,4,4.1,4.1
337,stable,short,200,exponential,9,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9
338,stable,short,200,exponential,10,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,4
339,stable,short,200,exponential,11,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
340,stable,short,200,exponential,12,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4.1
341,stable,short,200,exponential,13,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,4,4
342,stable,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
343,stable,short,200,exponential,15,,mean,3.7,3.7,3.5,3.6,3.6,3.7,3.8,3.8,3.9,4
344,stable,short,200,exponential,16,,mean,3.7,3.7,3.4,3.4,3.5,3.6,3.7,3.8,3.9,3.9
345,stable,short,200,exponential,17,,mean,3.6,3.5,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.8
346,stable,short,200,exponential,18,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9
347,stable,short,200,exponential,19,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,4
348,stable,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.8,3.8
349,120 days,,1262,ebola_case_study,,real-time,mean,7.8,7.8,7.2,7.3,7.6,7.7,7.9,8.1,8.3,8.4
350,120 days,,1460,ebola_case_study,,retrospective,mean,7.9,7.9,7.4,7.5,7.7,7.8,8,8.2,8.4,8.5
351,180 days,,4609,ebola_case_study,,real-time,mean,7.9,7.9,7.7,7.7,7.8,7.9,7.9,8,8.1,8.1
352,180 days,,4992,ebola_case_study,,retrospective,mean,7.8,7.8,7.6,7.6,7.7,7.7,7.8,7.9,8,8
353,240 days,,7391,ebola_case_study,,real-time,mean,7.5,7.5,7.3,7.4,7.4,7.5,7.6,7.6,7.7,7.7
354,240 days,,7475,ebola_case_study,,retrospective,mean,7.4,7.4,7.3,7.3,7.4,7.4,7.5,7.5,7.6,7.6
355,60 days,,401,ebola_case_study,,real-time,mean,8.1,8,7,7.2,7.6,7.8,8.3,8.6,9.1,9.4
356,60 days,,428,ebola_case_study,,retrospective,mean,8.1,8.1,7.1,7.3,7.7,7.9,8.3,8.6,9.1,9.2
1,early outbreak,long,10,outbreak,1,,sd,2.6e+14,3.7,1.3,1.5,2.1,2.8,5.2,8.9,60,240
2,early outbreak,medium,10,outbreak,1,,sd,4.4e+12,3.2,1.3,1.4,2,2.5,4.3,6.4,25,70
3,early outbreak,short,10,outbreak,1,,sd,0.062,2e-04,1.2e-06,1.5e-06,3.6e-06,3.6e-06,0.00099,0.0039,0.065,0.21
4,late outbreak,long,10,outbreak,1,,sd,7,4.6,2.2,2.4,3.1,3.8,5.5,7.4,15,24
5,late outbreak,medium,10,outbreak,1,,sd,3.3,2.9,1.8,1.9,2.3,2.6,3.3,3.9,5.9,7.2
6,late outbreak,short,10,outbreak,1,,sd,1.5,1.3,0.79,0.84,1,1.2,1.5,1.7,2.5,3
7,near peak,long,10,outbreak,1,,sd,380000,4.6,1.8,2,2.8,3.6,6.1,9.4,31,68
8,near peak,medium,10,outbreak,1,,sd,5.1,3.3,1.6,1.8,2.3,2.8,4,5.2,9.4,13
9,near peak,short,10,outbreak,1,,sd,1.2,1.1,0.65,0.69,0.84,0.94,1.2,1.4,2,2.4
10,past peak,long,10,outbreak,1,,sd,1300,10,4.1,4.6,6.4,8.1,13,18,48,75
11,past peak,medium,10,outbreak,1,,sd,5.2,4.3,2.3,2.5,3.2,3.7,5,6.3,11,14
12,past peak,short,10,outbreak,1,,sd,4.3,3,1.5,1.7,2.1,2.5,3.6,4.6,8.7,12
13,early outbreak,long,100,outbreak,1,,sd,4.1,3.9,2.8,2.9,3.4,3.7,4.3,4.8,5.9,6.4
14,early outbreak,medium,100,outbreak,1,,sd,2.7,2.6,1.9,1.9,2.2,2.4,2.8,3,3.7,3.9
15,early outbreak,short,100,outbreak,1,,sd,2.1,2,1.5,1.5,1.7,1.9,2.2,2.4,3,3.3
16,late outbreak,long,100,outbreak,1,,sd,6.4,6.3,4.8,5,5.5,5.9,6.7,7.2,8.3,8.7
17,late outbreak,medium,100,outbreak,1,,sd,4.1,4,3.2,3.3,3.6,3.8,4.2,4.5,5.1,5.3
18,late outbreak,short,100,outbreak,1,,sd,1.8,1.7,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.2
19,near peak,long,100,outbreak,1,,sd,4.2,4.2,3.2,3.3,3.7,3.9,4.4,4.7,5.4,5.7
20,near peak,medium,100,outbreak,1,,sd,3.8,3.8,2.9,3,3.4,3.6,4,4.3,4.9,5.2
21,near peak,short,100,outbreak,1,,sd,1.8,1.8,1.4,1.4,1.6,1.7,1.9,2,2.3,2.4
22,past peak,long,100,outbreak,1,,sd,6.8,6.7,5.1,5.3,5.9,6.3,7.1,7.7,8.9,9.4
23,past peak,medium,100,outbreak,1,,sd,3.7,3.6,2.9,2.9,3.2,3.4,3.8,4.1,4.6,4.8
24,past peak,short,100,outbreak,1,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.6,1.7,1.9,2
25,early outbreak,long,200,outbreak,1,,sd,3.7,3.6,2.7,2.8,3.2,3.4,3.8,4.1,4.7,5.1
26,early outbreak,medium,200,outbreak,1,,sd,2.9,2.8,2.2,2.3,2.5,2.7,3,3.2,3.6,3.8
27,early outbreak,short,200,outbreak,1,,sd,1.8,1.8,1.4,1.5,1.6,1.7,1.9,2,2.3,2.5
28,late outbreak,long,200,outbreak,1,,sd,6.5,6.4,5.2,5.4,5.9,6.2,6.7,7.1,7.8,8.2
29,late outbreak,medium,200,outbreak,1,,sd,4.2,4.2,3.5,3.6,3.9,4,4.3,4.5,4.9,5.1
30,late outbreak,short,200,outbreak,1,,sd,1.8,1.8,1.5,1.6,1.7,1.7,1.8,1.9,2,2.1
31,near peak,long,200,outbreak,1,,sd,8.3,8.1,6.2,6.4,7.2,7.7,8.6,9.3,11,11
32,near peak,medium,200,outbreak,1,,sd,3.3,3.3,2.8,2.9,3.1,3.2,3.4,3.6,3.9,4.1
33,near peak,short,200,outbreak,1,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.6,1.7,1.8,1.9
34,past peak,long,200,outbreak,1,,sd,11,11,8.5,8.9,9.8,10,12,12,14,15
35,past peak,medium,200,outbreak,1,,sd,3.6,3.6,3.1,3.1,3.3,3.5,3.7,3.9,4.2,4.4
36,past peak,short,200,outbreak,1,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
37,early outbreak,long,400,outbreak,1,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.4,4.5
38,early outbreak,medium,400,outbreak,1,,sd,2.7,2.6,2.2,2.3,2.4,2.6,2.7,2.9,3.1,3.2
39,early outbreak,short,400,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
40,late outbreak,long,400,outbreak,1,,sd,9.7,9.6,8.2,8.4,8.9,9.3,9.9,10,11,11
41,late outbreak,medium,400,outbreak,1,,sd,5.7,5.6,4.9,5,5.3,5.5,5.8,6,6.4,6.6
42,late outbreak,short,400,outbreak,1,,sd,2.7,2.6,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3
43,near peak,long,400,outbreak,1,,sd,6.6,6.5,5.5,5.6,6.1,6.3,6.8,7.1,7.7,8
44,near peak,medium,400,outbreak,1,,sd,3.6,3.6,3.2,3.2,3.4,3.5,3.7,3.8,4,4.1
45,near peak,short,400,outbreak,1,,sd,1.7,1.7,1.5,1.6,1.6,1.7,1.8,1.8,1.9,2
46,past peak,long,400,outbreak,1,,sd,7.8,7.7,6.6,6.7,7.2,7.5,8,8.3,9,9.2
47,past peak,medium,400,outbreak,1,,sd,3.9,3.9,3.4,3.5,3.7,3.8,4,4.1,4.3,4.4
48,past peak,short,400,outbreak,1,,sd,1.5,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7
49,decay,long,200,exponential,1,,sd,16,15,11,12,13,14,16,18,21,23
50,decay,long,200,exponential,2,,sd,5.9,5.9,4.9,5,5.4,5.7,6.1,6.4,7,7.3
51,decay,long,200,exponential,3,,sd,11,11,8.6,9,10,11,12,13,15,16
52,decay,long,200,exponential,4,,sd,11,11,8.2,8.6,9.5,10,11,12,14,15
53,decay,long,200,exponential,5,,sd,5.6,5.6,4.6,4.8,5.1,5.4,5.8,6.1,6.6,6.9
54,decay,long,200,exponential,6,,sd,39,37,24,25,30,34,41,46,58,65
55,decay,long,200,exponential,7,,sd,11,11,8.1,8.5,9.4,10,11,12,14,14
56,decay,long,200,exponential,8,,sd,5.6,5.5,4.6,4.7,5.1,5.3,5.7,6,6.6,6.8
57,decay,long,200,exponential,9,,sd,17,16,12,12,14,15,17,19,22,23
58,decay,long,200,exponential,10,,sd,9.2,9.1,7,7.3,8.1,8.6,9.6,10,12,12
59,decay,long,200,exponential,11,,sd,6.7,6.6,5.3,5.5,6,6.3,6.9,7.3,8,8.3
60,decay,long,200,exponential,12,,sd,6.6,6.6,5.3,5.5,6,6.3,6.9,7.2,8,8.3
61,decay,long,200,exponential,13,,sd,11,11,8.5,8.8,9.9,11,12,13,15,15
62,decay,long,200,exponential,14,,sd,17,16,12,13,14,15,17,19,22,24
63,decay,long,200,exponential,15,,sd,10,10,8,8.2,9.1,9.7,11,11,13,14
