id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
200,fast growth,medium,200,exponential,12,,mean,5.7,5.7,5,5.1,5.3,5.5,5.8,6,6.5,6.7
201,fast growth,medium,200,exponential,13,,mean,5.5,5.5,4.7,4.8,5.1,5.3,5.7,5.9,6.5,6.7
202,fast growth,medium,200,exponential,14,,mean,5.9,5.8,5.2,5.3,5.5,5.7,6,6.2,6.7,7
203,fast growth,medium,200,exponential,15,,mean,6,5.9,5,5.1,5.5,5.7,6.1,6.4,7.1,7.4
204,fast growth,medium,200,exponential,16,,mean,5.6,5.6,5,5,5.3,5.4,5.7,5.9,6.4,6.6
205,fast growth,medium,200,exponential,17,,mean,5.5,5.5,4.8,4.9,5.2,5.3,5.7,5.9,6.3,6.5
206,fast growth,medium,200,exponential,18,,mean,6.2,6.1,5.3,5.4,5.7,5.9,6.4,6.7,7.3,7.6
207,fast growth,medium,200,exponential,19,,mean,5.7,5.6,4.9,5,5.3,5.5,5.8,6.1,6.6,6.8
208,fast growth,medium,200,exponential,20,,mean,6.3,6.2,5.3,5.4,5.8,6,6.5,6.8,7.5,7.8
209,fast growth,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
210,fast growth,short,200,exponential,2,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
211,fast growth,short,200,exponential,3,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.8,3.8
212,fast growth,short,200,exponential,4,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
213,fast growth,short,200,exponential,5,,mean,3.6,3.6,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.8
214,fast growth,short,200,exponential,6,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
215,fast growth,short,200,exponential,7,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.9,3.9,4.1,4.1
216,fast growth,short,200,exponential,8,,mean,3.8,3.8,3.5,3.5,3.6,3.7,3.8,3.9,4,4.1
217,fast growth,short,200,exponential,9,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.9,3.9
218,fast growth,short,200,exponential,10,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
219,fast growth,short,200,exponential,11,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.7
220,fast growth,short,200,exponential,12,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.7
221,fast growth,short,200,exponential,13,,mean,3.4,3.4,3.2,3.2,3.3,3.3,3.4,3.5,3.6,3.6
222,fast growth,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
223,fast growth,short,200,exponential,15,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
224,fast growth,short,200,exponential,16,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
225,fast growth,short,200,exponential,17,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
226,fast growth,short,200,exponential,18,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
227,fast growth,short,200,exponential,19,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.9
228,fast growth,short,200,exponential,20,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.4,3.4,3.5,3.6
229,growth,long,200,exponential,1,,mean,7.2,7.1,5.9,6,6.5,6.8,7.4,7.9,8.9,9.3
230,growth,long,200,exponential,2,,mean,11,10,7.4,7.7,8.7,9.4,11,12,15,17
231,growth,long,200,exponential,3,,mean,8.1,7.9,6.6,6.8,7.3,7.6,8.3,8.8,9.8,10
232,growth,long,200,exponential,4,,mean,7,6.9,5.9,6,6.4,6.7,7.2,7.5,8.3,8.6
233,growth,long,200,exponential,5,,mean,7.4,7.2,6.1,6.3,6.7,7,7.5,7.9,8.9,9.3
234,growth,long,200,exponential,6,,mean,7.6,7.4,6.2,6.4,6.8,7.1,7.7,8.2,9.2,9.7
235,growth,long,200,exponential,7,,mean,10,9.6,7.4,7.7,8.5,9.1,10,11,13,14
236,growth,long,200,exponential,8,,mean,6.9,6.8,5.7,5.9,6.3,6.5,7.1,7.4,8.2,8.6
237,growth,long,200,exponential,9,,mean,9.6,9.2,7.1,7.4,8.2,8.7,9.8,11,13,14
238,growth,long,200,exponential,10,,mean,7.9,7.7,6.4,6.5,7.1,7.4,8.1,8.6,9.9,10
239,growth,long,200,exponential,11,,mean,7.7,7.5,6.2,6.3,6.9,7.2,7.9,8.4,9.7,10
240,growth,long,200,exponential,12,,mean,8.8,8.5,6.7,6.9,7.6,8.1,9.1,9.9,12,13
241,growth,long,200,exponential,13,,mean,6.9,6.8,5.8,5.9,6.3,6.6,7.1,7.4,8.2,8.5
242,growth,long,200,exponential,14,,mean,8.4,8.2,6.6,6.8,7.4,7.8,8.7,9.3,11,12
243,growth,long,200,exponential,15,,mean,8.1,7.9,6.5,6.7,7.2,7.6,8.3,8.8,10,11
244,growth,long,200,exponential,16,,mean,9.4,9.1,7.1,7.4,8.1,8.6,9.7,11,13,14
245,growth,long,200,exponential,17,,mean,8,7.9,6.5,6.7,7.2,7.6,8.2,8.7,9.9,10
246,growth,long,200,exponential,18,,mean,7.2,7.1,6.2,6.3,6.7,6.9,7.4,7.7,8.5,8.8
247,growth,long,200,exponential,19,,mean,6.9,6.8,5.8,5.9,6.3,6.6,7.1,7.5,8.3,8.7
248,growth,long,200,exponential,20,,mean,8,7.8,6.3,6.5,7.1,7.5,8.2,8.9,10,11
249,growth,medium,200,exponential,1,,mean,5.6,5.6,5,5.1,5.3,5.4,5.7,5.9,6.2,6.4
250,growth,medium,200,exponential,2,,mean,6,5.9,5.2,5.3,5.6,5.8,6.1,6.3,6.8,7
251,growth,medium,200,exponential,3,,mean,6.1,6.1,5.3,5.4,5.7,5.9,6.3,6.5,7,7.2
252,growth,medium,200,exponential,4,,mean,6.4,6.4,5.7,5.8,6.1,6.2,6.5,6.8,7.2,7.4
253,growth,medium,200,exponential,5,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.7,6,6.1
254,growth,medium,200,exponential,6,,mean,6,6,5.4,5.5,5.7,5.9,6.1,6.3,6.6,6.7
255,growth,medium,200,exponential,7,,mean,5.6,5.5,5,5.1,5.3,5.4,5.7,5.8,6.2,6.4
256,growth,medium,200,exponential,8,,mean,5.8,5.7,5.1,5.2,5.5,5.6,5.9,6.1,6.5,6.7
257,growth,medium,200,exponential,9,,mean,6.8,6.7,5.8,6,6.3,6.5,7,7.3,7.9,8.2
258,growth,medium,200,exponential,10,,mean,6.4,6.3,5.6,5.7,6,6.2,6.5,6.7,7.2,7.4
259,growth,medium,200,exponential,11,,mean,6.1,6.1,5.4,5.5,5.8,5.9,6.3,6.5,6.9,7.1
260,growth,medium,200,exponential,12,,mean,6.3,6.2,5.5,5.6,5.9,6.1,6.4,6.7,7.2,7.5
261,growth,medium,200,exponential,13,,mean,5.3,5.3,4.8,4.9,5.1,5.2,5.4,5.6,5.9,6
262,growth,medium,200,exponential,14,,mean,5.5,5.5,5,5.1,5.3,5.4,5.6,5.8,6.1,6.2
263,growth,medium,200,exponential,15,,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.9,6,6.4,6.5
264,growth,medium,200,exponential,16,,mean,6.4,6.4,5.6,5.7,6,6.2,6.5,6.8,7.3,7.5
265,growth,medium,200,exponential,17,,mean,6.5,6.4,5.6,5.7,6,6.2,6.6,6.9,7.5,7.7
266,growth,medium,200,exponential,18,,mean,5.7,5.6,5,5.1,5.3,5.5,5.8,6,6.4,6.5
267,growth,medium,200,exponential,19,,mean,5.5,5.5,5,5,5.2,5.4,5.6,5.7,6,6.1
268,growth,medium,200,exponential,20,,mean,6.6,6.5,5.8,5.9,6.2,6.4,6.7,7,7.6,7.9
269,growth,short,200,exponential,1,,mean,3.7,3.6,3.4,3.5,3.5,3.6,3.7,3.8,3.9,3.9
270,growth,short,200,exponential,2,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
271,growth,short,200,exponential,3,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
272,growth,short,200,exponential,4,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.6
273,growth,short,200,exponential,5,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
274,growth,short,200,exponential,6,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
275,growth,short,200,exponential,7,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.6,3.7,3.7
276,growth,short,200,exponential,8,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
277,growth,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
278,growth,short,200,exponential,10,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
279,growth,short,200,exponential,11,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
280,growth,short,200,exponential,12,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.8,3.9,3.9
281,growth,short,200,exponential,13,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
282,growth,short,200,exponential,14,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
283,growth,short,200,exponential,15,,mean,3.4,3.4,3.2,3.3,3.4,3.4,3.5,3.5,3.6,3.7
284,growth,short,200,exponential,16,,mean,3.8,3.8,3.6,3.7,3.8,3.8,3.9,3.9,4,4.1
285,growth,short,200,exponential,17,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
286,growth,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
287,growth,short,200,exponential,19,,mean,3.5,3.5,3.4,3.4,3.5,3.5,3.6,3.6,3.7,3.8
288,growth,short,200,exponential,20,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
289,stable,long,200,exponential,1,,mean,7.1,7,6,6.2,6.5,6.8,7.2,7.5,8.2,8.5
290,stable,long,200,exponential,2,,mean,8.5,8.3,6.9,7.1,7.6,8,8.7,9.2,10,11
291,stable,long,200,exponential,3,,mean,9.4,9.2,7.6,7.8,8.4,8.8,9.7,10,12,13
292,stable,long,200,exponential,4,,mean,7.8,7.7,6.6,6.8,7.2,7.4,7.9,8.3,9.1,9.6
293,stable,long,200,exponential,5,,mean,7.8,7.7,6.7,6.8,7.2,7.5,8,8.3,9.1,9.4
294,stable,long,200,exponential,6,,mean,10,10,8.1,8.4,9.1,9.5,11,12,13,14
295,stable,long,200,exponential,7,,mean,8.9,8.7,7.1,7.4,7.9,8.3,9.2,9.8,11,12
296,stable,long,200,exponential,8,,mean,8.1,7.9,6.7,6.9,7.4,7.7,8.3,8.7,9.6,10
297,stable,long,200,exponential,9,,mean,9.2,9,7.4,7.6,8.2,8.6,9.4,10,11,12
298,stable,long,200,exponential,10,,mean,8.5,8.3,7,7.2,7.7,8,8.7,9.2,10,11
299,stable,long,200,exponential,11,,mean,9.9,9.6,7.6,7.9,8.6,9.1,10,11,13,14
300,stable,long,200,exponential,12,,mean,7.6,7.5,6.3,6.4,6.9,7.2,7.7,8.1,9,9.4
301,stable,long,200,exponential,13,,mean,9.9,9.6,7.7,7.9,8.6,9.1,10,11,13,13
302,stable,long,200,exponential,14,,mean,11,11,8.2,8.5,9.5,10,12,13,16,17
303,stable,long,200,exponential,15,,mean,9.3,9.1,7.4,7.6,8.2,8.7,9.6,10,12,12
304,stable,long,200,exponential,16,,mean,8.7,8.6,7.3,7.5,8,8.3,8.9,9.4,10,11
305,stable,long,200,exponential,17,,mean,9.8,9.5,7.3,7.6,8.3,8.9,10,11,13,14
306,stable,long,200,exponential,18,,mean,7.2,7.2,6.2,6.3,6.7,6.9,7.4,7.7,8.4,8.8
307,stable,long,200,exponential,19,,mean,7.8,7.7,6.7,6.8,7.2,7.5,8,8.4,9.2,9.7
308,stable,long,200,exponential,20,,mean,9,8.8,7.1,7.3,7.9,8.4,9.3,10,12,12
309,stable,medium,200,exponential,1,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6.1,6.2
310,stable,medium,200,exponential,2,,mean,6.4,6.4,5.7,5.8,6,6.2,6.6,6.8,7.3,7.5
311,stable,medium,200,exponential,3,,mean,6,5.9,5.3,5.4,5.6,5.8,6.1,6.3,6.7,6.8
312,stable,medium,200,exponential,4,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6,6.2,6.6,6.7
313,stable,medium,200,exponential,5,,mean,6.2,6.2,5.6,5.7,5.9,6,6.3,6.5,6.8,7
314,stable,medium,200,exponential,6,,mean,5.8,5.8,5.2,5.3,5.5,5.6,5.9,6,6.3,6.5
315,stable,medium,200,exponential,7,,mean,6.5,6.5,5.7,5.8,6.1,6.3,6.7,6.9,7.4,7.6
316,stable,medium,200,exponential,8,,mean,5.7,5.7,5.2,5.3,5.5,5.6,5.8,6,6.3,6.4
317,stable,medium,200,exponential,9,,mean,5.8,5.8,5.3,5.4,5.6,5.7,5.9,6.1,6.3,6.5
318,stable,medium,200,exponential,10,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6,6.2,6.5,6.7
319,stable,medium,200,exponential,11,,mean,6.4,6.4,5.6,5.7,6,6.2,6.5,6.8,7.2,7.4
320,stable,medium,200,exponential,12,,mean,6.4,6.4,5.6,5.8,6.1,6.2,6.6,6.8,7.3,7.5
321,stable,medium,200,exponential,13,,mean,6.8,6.8,6.1,6.2,6.5,6.6,7,7.2,7.7,7.9
322,stable,medium,200,exponential,14,,mean,6.4,6.4,5.8,5.8,6.1,6.3,6.6,6.8,7.2,7.3
323,stable,medium,200,exponential,15,,mean,6.2,6.2,5.6,5.7,5.9,6,6.3,6.5,6.9,7
324,stable,medium,200,exponential,16,,mean,6.1,6.1,5.5,5.6,5.8,6,6.3,6.4,6.8,7
325,stable,medium,200,exponential,17,,mean,6.4,6.4,5.8,5.9,6.1,6.3,6.5,6.7,7.1,7.3
326,stable,medium,200,exponential,18,,mean,5.8,5.7,5.2,5.3,5.5,5.6,5.8,6,6.3,6.4
327,stable,medium,200,exponential,19,,mean,6.6,6.6,5.8,5.9,6.2,6.4,6.7,6.9,7.4,7.5
328,stable,medium,200,exponential,20,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6.1,6.2,6.6,6.7
329,stable,short,200,exponential,1,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
330,stable,short,200,exponential,2,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.2
331,stable,short,200,exponential,3,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.7,3.8,3.9,3.9
332,stable,short,200,exponential,4,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
333,stable,short,200,exponential,5,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,4,4
334,stable,short,200,exponential,6,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
335,stable,short,200,exponential,7,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,3.9
336,stable,short,200,exponential,8,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
337,stable,short,200,exponential,9,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
338,stable,short,200,exponential,10,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.7,3.8
339,stable,short,200,exponential,11,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,4,4
340,stable,short,200,exponential,12,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.9
341,stable,short,200,exponential,13,,mean,3.7,3.7,3.5,3.6,3.6,3.7,3.8,3.8,3.9,4
342,stable,short,200,exponential,14,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.6
343,stable,short,200,exponential,15,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
344,stable,short,200,exponential,16,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
345,stable,short,200,exponential,17,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
346,stable,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
347,stable,short,200,exponential,19,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4
348,stable,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
349,120 days,,834,ebola_case_study,,real-time,mean,6.2,6.2,5.9,6,6.1,6.2,6.3,6.3,6.5,6.5
350,120 days,,1032,ebola_case_study,,retrospective,mean,6.2,6.2,5.9,6,6.1,6.1,6.2,6.3,6.4,6.4
351,180 days,,3149,ebola_case_study,,real-time,mean,7,7,6.9,6.9,7,7,7.1,7.1,7.1,7.2
352,180 days,,3532,ebola_case_study,,retrospective,mean,7,7,6.9,6.9,7,7,7.1,7.1,7.1,7.2
353,240 days,,2399,ebola_case_study,,real-time,mean,5.2,5.2,5.1,5.1,5.2,5.2,5.3,5.3,5.4,5.4
354,240 days,,2483,ebola_case_study,,retrospective,mean,5.2,5.2,5.1,5.1,5.2,5.2,5.2,5.3,5.3,5.3
355,60 days,,401,ebola_case_study,,real-time,mean,5.5,5.5,5.2,5.3,5.4,5.4,5.5,5.6,5.7,5.7
356,60 days,,428,ebola_case_study,,retrospective,mean,5.6,5.6,5.3,5.4,5.5,5.6,5.7,5.7,5.8,5.9
1,early outbreak,long,10,outbreak,1,,sd,9.2e+18,16,2.1,2.4,4.5,7.8,47,360,240000,3.3e+08
2,early outbreak,medium,10,outbreak,1,,sd,3.3e+14,7,1.3,1.5,2.5,3.9,16,72,5400,51000
3,early outbreak,short,10,outbreak,1,,sd,7.6e+15,6.6,1.5,1.8,2.8,4.1,13,45,3400,56000
4,late outbreak,long,10,outbreak,1,,sd,1.1e+12,6.9,2.8,3.1,4.2,5.4,10,19,770,71000
5,late outbreak,medium,10,outbreak,1,,sd,1.6e+21,8.2,3.3,3.6,5,6.3,12,26,490,5100
6,late outbreak,short,10,outbreak,1,,sd,72000,2.3,1.3,1.4,1.7,2,2.8,3.9,11,22
7,near peak,long,10,outbreak,1,,sd,4.3e+24,170,3.3,4.2,13,39,1100,33000,4.9e+08,1.1e+11
8,near peak,medium,10,outbreak,1,,sd,3.3e+19,4.1,1.6,1.8,2.5,3.2,5.9,13,1200,170000
9,near peak,short,10,outbreak,1,,sd,1.5,1.2,0.89,0.91,1,1.1,1.4,1.6,2.5,3.5
10,past peak,long,10,outbreak,1,,sd,1.3e+17,120,7.5,9.3,22,47,470,5300,8700000,2.5e+08
11,past peak,medium,10,outbreak,1,,sd,4.5e+10,4.9,2,2.3,3.1,3.8,6.9,12,120,970
12,past peak,short,10,outbreak,1,,sd,14,2.3,1.3,1.3,1.7,2,2.8,3.7,7.7,15
13,early outbreak,long,100,outbreak,1,,sd,4.6,4.1,2.4,2.6,3.2,3.6,4.6,5.6,8.4,10
14,early outbreak,medium,100,outbreak,1,,sd,1.9,1.8,1.4,1.4,1.6,1.7,1.9,2.1,2.5,2.7
15,early outbreak,short,100,outbreak,1,,sd,1.9,1.8,1.4,1.4,1.6,1.7,2,2.2,2.6,2.9
16,late outbreak,long,100,outbreak,1,,sd,11,10,6.4,6.8,8.1,9,11,13,18,20
17,late outbreak,medium,100,outbreak,1,,sd,3.7,3.6,2.9,3,3.3,3.5,3.8,4,4.5,4.8
18,late outbreak,short,100,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.3,1.4,1.6,1.7,1.9,2
19,near peak,long,100,outbreak,1,,sd,9.4,7.9,4.5,4.8,5.9,6.8,9.2,11,18,23
20,near peak,medium,100,outbreak,1,,sd,3.8,3.7,2.7,2.8,3.2,3.5,4,4.4,5.3,5.8
21,near peak,short,100,outbreak,1,,sd,1.3,1.3,1,1.1,1.2,1.2,1.4,1.4,1.6,1.7
22,past peak,long,100,outbreak,1,,sd,6.6,6.2,4.4,4.6,5.3,5.8,6.8,7.6,9.6,11
23,past peak,medium,100,outbreak,1,,sd,3.9,3.8,2.9,3,3.3,3.6,4,4.3,5.1,5.4
24,past peak,short,100,outbreak,1,,sd,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.4,1.4
25,early outbreak,long,200,outbreak,1,,sd,7.3,6.5,4,4.3,5.1,5.8,7.4,8.8,12,14
26,early outbreak,medium,200,outbreak,1,,sd,2.9,2.8,2.1,2.2,2.4,2.6,3,3.2,3.7,4
27,early outbreak,short,200,outbreak,1,,sd,1.2,1.2,0.99,1,1.1,1.2,1.2,1.3,1.4,1.5
28,late outbreak,long,200,outbreak,1,,sd,7.4,7.3,5.5,5.8,6.4,6.9,7.7,8.3,9.6,10
29,late outbreak,medium,200,outbreak,1,,sd,4.3,4.3,3.6,3.7,4,4.1,4.5,4.7,5.1,5.3
30,late outbreak,short,200,outbreak,1,,sd,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.6,1.7,1.7
31,near peak,long,200,outbreak,1,,sd,9.5,8.8,5.8,6.1,7.2,8,9.8,11,15,17
32,near peak,medium,200,outbreak,1,,sd,5.5,5.3,3.9,4.1,4.6,5,5.7,6.2,7.5,8.2
33,near peak,short,200,outbreak,1,,sd,1.1,1.1,0.95,0.97,1,1.1,1.1,1.2,1.3,1.3
34,past peak,long,200,outbreak,1,,sd,7.7,7.4,5.5,5.7,6.4,6.9,8,8.8,10,11
35,past peak,medium,200,outbreak,1,,sd,4.5,4.4,3.6,3.7,4,4.2,4.6,4.9,5.5,5.8
36,past peak,short,200,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
37,early outbreak,long,400,outbreak,1,,sd,7.6,7.1,4.7,5,5.8,6.4,7.8,8.8,12,13
38,early outbreak,medium,400,outbreak,1,,sd,2.9,2.9,2.3,2.4,2.6,2.7,3,3.2,3.5,3.7
39,early outbreak,short,400,outbreak,1,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.3,1.4,1.5,1.5
40,late outbreak,long,400,outbreak,1,,sd,7.2,7.1,5.9,6,6.5,6.8,7.4,7.7,8.5,8.9
41,late outbreak,medium,400,outbreak,1,,sd,3.9,3.9,3.4,3.5,3.7,3.8,4,4.1,4.4,4.5
42,late outbreak,short,400,outbreak,1,,sd,1.4,1.3,1.3,1.3,1.3,1.3,1.4,1.5,1.6,1.6
43,near peak,long,400,outbreak,1,,sd,7.5,7.3,5.4,5.7,6.4,6.9,7.8,8.5,10,11
44,near peak,medium,400,outbreak,1,,sd,3.6,3.6,3,3.1,3.3,3.4,3.7,3.9,4.2,4.3
45,near peak,short,400,outbreak,1,,sd,1.3,1.3,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.5
46,past peak,long,400,outbreak,1,,sd,7.4,7.2,5.8,6,6.5,6.9,7.6,8.2,9.4,9.9
47,past peak,medium,400,outbreak,1,,sd,3.5,3.5,3.1,3.2,3.3,3.4,3.6,3.8,4,4.1
48,past peak,short,400,outbreak,1,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.5
49,decay,long,200,exponential,1,,sd,7.9,7.6,5.5,5.7,6.5,7.1,8.2,9,11,12
50,decay,long,200,exponential,2,,sd,8.1,7.8,5.7,5.9,6.6,7.2,8.4,9.3,11,12
51,decay,long,200,exponential,3,,sd,9.1,8.6,6,6.3,7.2,7.9,9.4,11,13,15
52,decay,long,200,exponential,4,,sd,7.3,7,5.1,5.3,6.1,6.6,7.6,8.5,10,11
53,decay,long,200,exponential,5,,sd,5.8,5.7,4.4,4.6,5.1,5.4,6.1,6.5,7.5,8.1
54,decay,long,200,exponential,6,,sd,8.5,8.1,5.7,6,6.9,7.5,8.8,9.9,12,14
55,decay,long,200,exponential,7,,sd,14,12,7.6,8.1,9.7,11,14,16,24,28
56,decay,long,200,exponential,8,,sd,8.7,8.2,5.7,6,6.9,7.6,9,10,13,14
57,decay,long,200,exponential,9,,sd,6.1,5.9,4.4,4.6,5.2,5.6,6.3,6.9,8.2,8.6
58,decay,long,200,exponential,10,,sd,7.3,7,5.1,5.3,6,6.5,7.6,8.3,10,11
59,decay,long,200,exponential,11,,sd,9.9,9.2,6.3,6.6,7.8,8.5,10,12,15,17
60,decay,long,200,exponential,12,,sd,7.3,7,5.1,5.3,6,6.5,7.6,8.3,10,11
61,decay,long,200,exponential,13,,sd,6.5,6.3,4.8,5,5.6,5.9,6.7,7.3,8.5,9
62,decay,long,200,exponential,14,,sd,5,4.9,3.9,4,4.4,4.7,5.2,5.6,6.3,6.7
63,decay,long,200,exponential,15,,sd,10,9.4,6.2,6.6,7.7,8.5,10,12,16,19
64,decay,long,200,exponential,16,,sd,9.4,8.8,6,6.3,7.2,8,9.7,11,15,17
65,decay,long,200,exponential,17,,sd,8.2,7.7,5.4,5.7,6.6,7.2,8.4,9.5,12,14
66,decay,long,200,exponential,18,,sd,5.4,5.3,4.1,4.2,4.7,5,5.6,6,7,7.5
67,decay,long,200,exponential,19,,sd,5.6,5.4,4.1,4.3,4.8,5.1,5.8,6.2,7.3,8
68,decay,long,200,exponential,20,,sd,8.2,7.8,5.5,5.8,6.7,7.2,8.5,9.5,12,14
69,decay,medium,200,exponential,1,,sd,5.3,5.1,4,4.1,4.6,4.9,5.5,5.9,6.8,7.2
70,decay,medium,200,exponential,2,,sd,4.1,4.1,3.3,3.4,3.7,3.9,4.3,4.5,5,5.3
71,decay,medium,200,exponential,3,,sd,3.7,3.6,3,3.1,3.3,3.5,3.8,4,4.4,4.6
72,decay,medium,200,exponential,4,,sd,4.4,4.4,3.5,3.6,3.9,4.2,4.6,4.9,5.5,5.9
73,decay,medium,200,exponential,5,,sd,3.5,3.5,2.9,3,3.2,3.4,3.6,3.8,4.1,4.3
74,decay,medium,200,exponential,6,,sd,4,3.9,3.2,3.3,3.5,3.7,4.1,4.3,4.9,5.1
75,decay,medium,200,exponential,7,,sd,3.7,3.6,3,3.1,3.3,3.5,3.8,4,4.4,4.6
76,decay,medium,200,exponential,8,,sd,4.5,4.4,3.6,3.7,4,4.2,4.6,4.9,5.6,5.9
77,decay,medium,200,exponential,9,,sd,4,3.9,3.2,3.3,3.6,3.7,4.1,4.3,4.9,5.1
78,decay,medium,200,exponential,10,,sd,3.8,3.8,3.1,3.2,3.5,3.6,3.9,4.1,4.6,4.8
79,decay,medium,200,exponential,11,,sd,4.1,4.1,3.3,3.4,3.7,3.9,4.2,4.5,5,5.3
80,decay,medium,200,exponential,12,,sd,3.6,3.6,2.9,3,3.3,3.4,3.8,4,4.4,4.7
81,decay,medium,200,exponential,13,,sd,3.6,3.5,2.9,3,3.2,3.4,3.7,3.9,4.3,4.5
82,decay,medium,200,exponential,14,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.5,5,5.2
83,decay,medium,200,exponential,15,,sd,3.9,3.8,3.1,3.2,3.5,3.7,4,4.3,4.8,5
