id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
80,decay,medium,200,exponential,12,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.4,4.6
81,decay,medium,200,exponential,13,,sd,3.3,3.3,2.8,2.9,3.1,3.2,3.4,3.5,3.8,4
82,decay,medium,200,exponential,14,,sd,4.8,4.7,3.9,4,4.3,4.5,5,5.3,5.8,6
83,decay,medium,200,exponential,15,,sd,3.9,3.9,3.2,3.3,3.6,3.7,4,4.2,4.6,4.9
84,decay,medium,200,exponential,16,,sd,3.2,3.2,2.7,2.8,3,3.1,3.3,3.4,3.7,3.8
85,decay,medium,200,exponential,17,,sd,3.4,3.3,2.8,2.9,3.1,3.2,3.5,3.6,3.9,4.1
86,decay,medium,200,exponential,18,,sd,4.1,4,3.4,3.5,3.7,3.9,4.2,4.4,4.8,5
87,decay,medium,200,exponential,19,,sd,3,3,2.5,2.6,2.8,2.9,3.1,3.2,3.5,3.6
88,decay,medium,200,exponential,20,,sd,3.6,3.6,3,3.1,3.3,3.5,3.8,3.9,4.3,4.4
89,decay,short,200,exponential,1,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
90,decay,short,200,exponential,2,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.3,1.4,1.5,1.5
91,decay,short,200,exponential,3,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
92,decay,short,200,exponential,4,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
93,decay,short,200,exponential,5,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
94,decay,short,200,exponential,6,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,1.9
95,decay,short,200,exponential,7,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
96,decay,short,200,exponential,8,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
97,decay,short,200,exponential,9,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
98,decay,short,200,exponential,10,,sd,1.6,1.6,1.4,1.5,1.5,1.6,1.7,1.7,1.8,1.9
99,decay,short,200,exponential,11,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.6
100,decay,short,200,exponential,12,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.5,1.6
101,decay,short,200,exponential,13,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
102,decay,short,200,exponential,14,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,1.9
103,decay,short,200,exponential,15,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
104,decay,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
105,decay,short,200,exponential,17,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.9
106,decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.9,1.9
107,decay,short,200,exponential,19,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.7
108,decay,short,200,exponential,20,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
109,fast decay,long,200,exponential,1,,sd,7.8,7.6,5.8,6,6.7,7.2,8.1,8.8,10,11
110,fast decay,long,200,exponential,2,,sd,5.4,5.3,4.4,4.5,4.9,5.1,5.6,5.9,6.7,7
111,fast decay,long,200,exponential,3,,sd,7.1,7,5.4,5.7,6.3,6.7,7.4,7.9,9.1,9.8
112,fast decay,long,200,exponential,4,,sd,9.4,9.1,6.7,7,7.9,8.5,9.8,11,13,14
113,fast decay,long,200,exponential,5,,sd,5.9,5.8,4.6,4.8,5.3,5.6,6.1,6.5,7.4,7.8
114,fast decay,long,200,exponential,6,,sd,6.4,6.2,5,5.1,5.6,5.9,6.6,7,8.1,8.6
115,fast decay,long,200,exponential,7,,sd,7.4,7.3,5.6,5.8,6.4,6.8,7.7,8.3,9.7,10
116,fast decay,long,200,exponential,8,,sd,8.1,7.8,5.8,6.1,6.8,7.3,8.3,9.1,11,12
117,fast decay,long,200,exponential,9,,sd,6.1,6,4.8,4.9,5.4,5.7,6.4,6.8,7.7,8.1
118,fast decay,long,200,exponential,10,,sd,6.8,6.7,5.2,5.4,5.9,6.3,7.1,7.6,8.9,9.6
119,fast decay,long,200,exponential,11,,sd,6.9,6.8,5.2,5.4,6,6.4,7.2,7.8,9,9.6
120,fast decay,long,200,exponential,12,,sd,9.1,8.8,6.5,6.8,7.6,8.2,9.4,10,12,13
121,fast decay,long,200,exponential,13,,sd,7.9,7.7,5.9,6.1,6.8,7.2,8.2,9,11,11
122,fast decay,long,200,exponential,14,,sd,9.1,8.8,6.6,6.9,7.7,8.2,9.4,10,12,13
123,fast decay,long,200,exponential,15,,sd,5.9,5.8,4.7,4.8,5.3,5.5,6.1,6.5,7.3,7.7
124,fast decay,long,200,exponential,16,,sd,7.5,7.3,5.8,6,6.6,7,7.8,8.3,9.5,10
125,fast decay,long,200,exponential,17,,sd,9.4,9.1,6.7,7,7.9,8.5,9.8,11,13,14
126,fast decay,long,200,exponential,18,,sd,11,11,7.7,8,9.2,10,12,13,17,19
127,fast decay,long,200,exponential,19,,sd,6.8,6.7,5.2,5.4,6,6.3,7.1,7.6,8.7,9.2
128,fast decay,long,200,exponential,20,,sd,6.4,6.3,5,5.2,5.7,6,6.7,7.1,8,8.5
129,fast decay,medium,200,exponential,1,,sd,3.9,3.8,3.2,3.3,3.5,3.7,4,4.2,4.7,4.9
130,fast decay,medium,200,exponential,2,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.7,4,4.1
131,fast decay,medium,200,exponential,3,,sd,3.4,3.4,2.9,3,3.1,3.3,3.5,3.7,4,4.2
132,fast decay,medium,200,exponential,4,,sd,3.7,3.6,3.1,3.1,3.4,3.5,3.8,3.9,4.2,4.4
133,fast decay,medium,200,exponential,5,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.3,4.5
134,fast decay,medium,200,exponential,6,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.3,4.5
135,fast decay,medium,200,exponential,7,,sd,4.2,4.2,3.5,3.6,3.9,4,4.4,4.6,5,5.2
136,fast decay,medium,200,exponential,8,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.7,4,4.2
137,fast decay,medium,200,exponential,9,,sd,3.7,3.7,3.1,3.2,3.4,3.6,3.8,4,4.3,4.5
138,fast decay,medium,200,exponential,10,,sd,3.7,3.6,3.1,3.2,3.4,3.5,3.8,3.9,4.3,4.4
139,fast decay,medium,200,exponential,11,,sd,4.1,4.1,3.4,3.5,3.7,3.9,4.2,4.5,4.9,5.2
140,fast decay,medium,200,exponential,12,,sd,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.3,4.5
141,fast decay,medium,200,exponential,13,,sd,3.6,3.6,3.1,3.1,3.3,3.5,3.7,3.9,4.2,4.4
142,fast decay,medium,200,exponential,14,,sd,4,3.9,3.3,3.4,3.6,3.8,4.1,4.3,4.7,4.9
143,fast decay,medium,200,exponential,15,,sd,3.5,3.5,3,3,3.3,3.4,3.6,3.8,4.1,4.3
144,fast decay,medium,200,exponential,16,,sd,3.5,3.5,3,3.1,3.3,3.4,3.6,3.8,4.1,4.2
145,fast decay,medium,200,exponential,17,,sd,4.2,4.1,3.4,3.5,3.8,4,4.3,4.5,4.9,5.1
146,fast decay,medium,200,exponential,18,,sd,3.9,3.9,3.3,3.4,3.6,3.7,4.1,4.2,4.6,4.8
147,fast decay,medium,200,exponential,19,,sd,3.9,3.8,3.2,3.3,3.6,3.7,4,4.2,4.6,4.7
148,fast decay,medium,200,exponential,20,,sd,4.2,4.2,3.5,3.6,3.9,4,4.4,4.6,5,5.2
149,fast decay,short,200,exponential,1,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.5,1.6,1.7,1.8
150,fast decay,short,200,exponential,2,,sd,1.6,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.8,1.8
151,fast decay,short,200,exponential,3,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
152,fast decay,short,200,exponential,4,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
153,fast decay,short,200,exponential,5,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.5,1.6,1.6
154,fast decay,short,200,exponential,6,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
155,fast decay,short,200,exponential,7,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.7
156,fast decay,short,200,exponential,8,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.9
157,fast decay,short,200,exponential,9,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
158,fast decay,short,200,exponential,10,,sd,1.5,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
159,fast decay,short,200,exponential,11,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
160,fast decay,short,200,exponential,12,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
161,fast decay,short,200,exponential,13,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.8
162,fast decay,short,200,exponential,14,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.7,1.8
163,fast decay,short,200,exponential,15,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
164,fast decay,short,200,exponential,16,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
165,fast decay,short,200,exponential,17,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.6,1.7,1.8,1.8
166,fast decay,short,200,exponential,18,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.8,1.9
167,fast decay,short,200,exponential,19,,sd,1.7,1.7,1.5,1.5,1.6,1.6,1.7,1.8,1.9,2
168,fast decay,short,200,exponential,20,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
169,fast growth,long,200,exponential,1,,sd,6.7,6.3,4.3,4.5,5.3,5.8,7,7.8,10,11
170,fast growth,long,200,exponential,2,,sd,4.9,4.7,3.5,3.6,4.1,4.4,5.1,5.6,6.8,7.4
171,fast growth,long,200,exponential,3,,sd,6.6,6.1,4.2,4.5,5.1,5.6,6.8,7.7,9.9,11
172,fast growth,long,200,exponential,4,,sd,5.3,5.1,3.6,3.8,4.4,4.8,5.6,6.1,7.5,8.3
173,fast growth,long,200,exponential,5,,sd,6.7,6.3,4.5,4.7,5.4,5.9,6.9,7.7,9.6,11
174,fast growth,long,200,exponential,6,,sd,6.2,5.9,4.2,4.3,5,5.4,6.4,7.2,9.2,10
175,fast growth,long,200,exponential,7,,sd,6.1,5.8,4.1,4.3,4.9,5.3,6.4,7.2,9,10
176,fast growth,long,200,exponential,8,,sd,10,9.5,5.8,6.2,7.5,8.5,11,13,18,21
177,fast growth,long,200,exponential,9,,sd,5.4,5.2,3.8,4,4.5,4.8,5.6,6.1,7.3,7.8
178,fast growth,long,200,exponential,10,,sd,5.5,5.3,3.8,4,4.6,4.9,5.8,6.4,7.8,8.4
179,fast growth,long,200,exponential,11,,sd,7.1,6.7,4.5,4.8,5.6,6.1,7.3,8.3,11,12
180,fast growth,long,200,exponential,12,,sd,6.2,5.9,4.1,4.3,5,5.5,6.4,7.2,9,9.8
181,fast growth,long,200,exponential,13,,sd,7,6.7,4.6,4.8,5.6,6.1,7.3,8.2,10,11
182,fast growth,long,200,exponential,14,,sd,9.3,8.6,5.5,5.8,6.9,7.8,9.6,11,15,17
183,fast growth,long,200,exponential,15,,sd,6,5.7,4.1,4.3,4.9,5.3,6.3,6.9,8.8,9.6
184,fast growth,long,200,exponential,16,,sd,6.1,5.9,4.1,4.4,5,5.4,6.4,7.1,8.7,9.6
185,fast growth,long,200,exponential,17,,sd,7.7,7.3,4.7,4.9,5.7,6.5,8.1,9.3,12,14
186,fast growth,long,200,exponential,18,,sd,6.6,6.3,4.4,4.6,5.3,5.8,6.9,7.7,9.8,11
187,fast growth,long,200,exponential,19,,sd,6.4,6.1,4.2,4.4,5.1,5.6,6.7,7.5,9.6,11
188,fast growth,long,200,exponential,20,,sd,9.6,8.9,5.7,6,7.2,8,10,11,15,17
189,fast growth,medium,200,exponential,1,,sd,4.4,4.3,3.3,3.4,3.8,4,4.6,5,5.9,6.4
190,fast growth,medium,200,exponential,2,,sd,3.4,3.4,2.6,2.7,3,3.2,3.5,3.8,4.4,4.7
191,fast growth,medium,200,exponential,3,,sd,3.8,3.7,2.8,3,3.3,3.5,4,4.3,5,5.4
192,fast growth,medium,200,exponential,4,,sd,3.5,3.5,2.7,2.8,3.1,3.3,3.7,3.9,4.5,4.8
193,fast growth,medium,200,exponential,5,,sd,3.3,3.2,2.5,2.6,2.8,3,3.4,3.6,4.2,4.4
194,fast growth,medium,200,exponential,6,,sd,4.2,4.1,3.1,3.2,3.6,3.8,4.3,4.6,5.4,5.7
195,fast growth,medium,200,exponential,7,,sd,4.9,4.7,3.5,3.6,4.1,4.4,5,5.5,6.7,7.2
196,fast growth,medium,200,exponential,8,,sd,4.8,4.6,3.4,3.6,4,4.3,5,5.5,6.4,7
197,fast growth,medium,200,exponential,9,,sd,3.3,3.2,2.5,2.6,2.9,3.1,3.4,3.7,4.2,4.4
198,fast growth,medium,200,exponential,10,,sd,3.9,3.8,2.9,3,3.4,3.6,4,4.4,5.1,5.5
199,fast growth,medium,200,exponential,11,,sd,3.7,3.7,2.8,2.9,3.3,3.5,3.9,4.1,4.7,5
200,fast growth,medium,200,exponential,12,,sd,3.5,3.4,2.6,2.8,3,3.2,3.6,3.8,4.4,4.6
201,fast growth,medium,200,exponential,13,,sd,3.8,3.8,2.9,3,3.3,3.5,4,4.3,5,5.3
202,fast growth,medium,200,exponential,14,,sd,3.5,3.4,2.7,2.8,3.1,3.2,3.6,3.9,4.4,4.6
203,fast growth,medium,200,exponential,15,,sd,3.7,3.6,2.8,2.9,3.2,3.4,3.9,4.1,4.8,5
204,fast growth,medium,200,exponential,16,,sd,3.3,3.2,2.5,2.6,2.9,3,3.4,3.6,4.2,4.4
205,fast growth,medium,200,exponential,17,,sd,3.1,3.1,2.4,2.5,2.7,2.9,3.2,3.4,3.9,4.1
206,fast growth,medium,200,exponential,18,,sd,4,3.9,2.9,3.1,3.4,3.7,4.2,4.6,5.3,5.7
207,fast growth,medium,200,exponential,19,,sd,3.4,3.3,2.6,2.7,3,3.1,3.5,3.8,4.3,4.5
208,fast growth,medium,200,exponential,20,,sd,3.9,3.8,2.9,3,3.3,3.5,4,4.3,5,5.4
209,fast growth,short,200,exponential,1,,sd,1.6,1.6,1.3,1.4,1.4,1.5,1.6,1.7,1.8,1.9
210,fast growth,short,200,exponential,2,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.5,1.6,1.7,1.7
211,fast growth,short,200,exponential,3,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.7,1.7,1.9,2
212,fast growth,short,200,exponential,4,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
213,fast growth,short,200,exponential,5,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
214,fast growth,short,200,exponential,6,,sd,1.5,1.4,1.2,1.3,1.3,1.4,1.5,1.6,1.7,1.7
215,fast growth,short,200,exponential,7,,sd,1.8,1.7,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.2
216,fast growth,short,200,exponential,8,,sd,1.8,1.7,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.2
217,fast growth,short,200,exponential,9,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.7,1.7,1.9,2
218,fast growth,short,200,exponential,10,,sd,1.4,1.4,1.2,1.2,1.3,1.4,1.5,1.5,1.7,1.7
219,fast growth,short,200,exponential,11,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.4,1.5,1.6
220,fast growth,short,200,exponential,12,,sd,1.5,1.4,1.2,1.3,1.3,1.4,1.5,1.6,1.7,1.8
221,fast growth,short,200,exponential,13,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
222,fast growth,short,200,exponential,14,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
223,fast growth,short,200,exponential,15,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.9,1.9
224,fast growth,short,200,exponential,16,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.7
225,fast growth,short,200,exponential,17,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.8,1.8
226,fast growth,short,200,exponential,18,,sd,1.5,1.5,1.2,1.3,1.4,1.4,1.5,1.6,1.7,1.8
227,fast growth,short,200,exponential,19,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
228,fast growth,short,200,exponential,20,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6
229,growth,long,200,exponential,1,,sd,6.1,5.9,4.3,4.5,5.1,5.5,6.3,7,8.4,9.1
230,growth,long,200,exponential,2,,sd,9.1,8.6,5.9,6.2,7.1,7.8,9.4,11,14,15
231,growth,long,200,exponential,3,,sd,7.3,7,5,5.2,6,6.5,7.6,8.4,11,12
232,growth,long,200,exponential,4,,sd,5.8,5.7,4.2,4.4,4.9,5.3,6.1,6.6,7.7,8.3
233,growth,long,200,exponential,5,,sd,6.1,5.9,4.4,4.6,5.2,5.5,6.4,7,8.4,9
234,growth,long,200,exponential,6,,sd,6,5.8,4.3,4.5,5.1,5.4,6.2,6.8,8,8.6
235,growth,long,200,exponential,7,,sd,9.7,9.2,6.4,6.6,7.7,8.4,10,11,14,16
236,growth,long,200,exponential,8,,sd,6.1,5.9,4.4,4.5,5.2,5.5,6.4,7,8.6,9.3
237,growth,long,200,exponential,9,,sd,9.6,9,6,6.4,7.4,8.3,10,11,15,16
238,growth,long,200,exponential,10,,sd,5.9,5.7,4.3,4.4,5,5.3,6.1,6.7,7.9,8.4
239,growth,long,200,exponential,11,,sd,5.5,5.4,4,4.2,4.7,5,5.7,6.2,7.3,7.9
240,growth,long,200,exponential,12,,sd,8.5,8,5.5,5.8,6.7,7.4,8.8,10,13,14
241,growth,long,200,exponential,13,,sd,5.5,5.3,4,4.2,4.7,5,5.7,6.1,7.3,7.9
242,growth,long,200,exponential,14,,sd,7.1,6.8,4.9,5.1,5.8,6.3,7.4,8.2,10,11
243,growth,long,200,exponential,15,,sd,6.2,6,4.5,4.7,5.2,5.6,6.5,7.1,8.4,9.1
244,growth,long,200,exponential,16,,sd,7.7,7.4,5.3,5.5,6.3,6.9,8,8.8,11,12
245,growth,long,200,exponential,17,,sd,6,5.8,4.3,4.5,5,5.4,6.2,6.8,8.2,8.9
246,growth,long,200,exponential,18,,sd,5.6,5.5,4.1,4.3,4.8,5.1,5.9,6.4,7.6,8.1
247,growth,long,200,exponential,19,,sd,4.7,4.6,3.6,3.7,4.1,4.4,4.9,5.2,6,6.4
248,growth,long,200,exponential,20,,sd,8.2,7.8,5.3,5.6,6.5,7.2,8.6,9.6,12,14
249,growth,medium,200,exponential,1,,sd,3.7,3.6,2.9,3,3.3,3.4,3.8,4,4.6,4.8
250,growth,medium,200,exponential,2,,sd,3.5,3.4,2.8,2.9,3.1,3.3,3.6,3.8,4.2,4.3
251,growth,medium,200,exponential,3,,sd,4,4,3.1,3.3,3.6,3.8,4.2,4.4,5.1,5.3
252,growth,medium,200,exponential,4,,sd,3.9,3.8,3.1,3.2,3.5,3.7,4,4.3,4.8,5.1
253,growth,medium,200,exponential,5,,sd,3.2,3.1,2.6,2.6,2.9,3,3.3,3.5,3.8,3.9
254,growth,medium,200,exponential,6,,sd,3.2,3.2,2.6,2.7,3,3.1,3.3,3.5,3.9,4.1
255,growth,medium,200,exponential,7,,sd,3.6,3.6,2.8,2.9,3.2,3.4,3.8,4,4.5,4.8
256,growth,medium,200,exponential,8,,sd,3.7,3.7,3,3.1,3.3,3.5,3.9,4.1,4.7,4.9
257,growth,medium,200,exponential,9,,sd,4.5,4.4,3.5,3.6,3.9,4.2,4.6,4.9,5.6,5.9
258,growth,medium,200,exponential,10,,sd,4.2,4.1,3.3,3.4,3.7,3.9,4.4,4.6,5.3,5.6
259,growth,medium,200,exponential,11,,sd,3.9,3.8,3,3.2,3.4,3.6,4,4.2,4.7,5
260,growth,medium,200,exponential,12,,sd,4,3.9,3.1,3.2,3.5,3.7,4.1,4.4,4.9,5.1
261,growth,medium,200,exponential,13,,sd,3.3,3.3,2.6,2.7,3,3.1,3.4,3.6,4,4.2
262,growth,medium,200,exponential,14,,sd,3,2.9,2.4,2.5,2.7,2.8,3.1,3.2,3.6,3.7
263,growth,medium,200,exponential,15,,sd,3.6,3.6,2.9,2.9,3.2,3.4,3.7,4,4.4,4.7
264,growth,medium,200,exponential,16,,sd,4.1,4,3.2,3.3,3.6,3.8,4.3,4.5,5.2,5.4
265,growth,medium,200,exponential,17,,sd,4.5,4.4,3.4,3.6,4,4.2,4.7,5,5.8,6.2
266,growth,medium,200,exponential,18,,sd,3.6,3.6,2.9,3,3.2,3.4,3.8,4,4.5,4.7
267,growth,medium,200,exponential,19,,sd,3.1,3,2.5,2.6,2.8,2.9,3.1,3.3,3.7,3.8
268,growth,medium,200,exponential,20,,sd,4,4,3.2,3.3,3.6,3.8,4.1,4.4,5,5.3
269,growth,short,200,exponential,1,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.9,1.9
270,growth,short,200,exponential,2,,sd,1.4,1.4,1.3,1.3,1.3,1.4,1.5,1.5,1.7,1.7
271,growth,short,200,exponential,3,,sd,1.7,1.7,1.4,1.5,1.6,1.6,1.7,1.8,2,2
272,growth,short,200,exponential,4,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
273,growth,short,200,exponential,5,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.5,1.6,1.6
274,growth,short,200,exponential,6,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
275,growth,short,200,exponential,7,,sd,1.4,1.4,1.2,1.3,1.4,1.4,1.5,1.5,1.6,1.7
276,growth,short,200,exponential,8,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.7,1.8,1.8
277,growth,short,200,exponential,9,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
278,growth,short,200,exponential,10,,sd,1.6,1.6,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9
279,growth,short,200,exponential,11,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8
280,growth,short,200,exponential,12,,sd,1.5,1.5,1.3,1.4,1.4,1.5,1.6,1.6,1.8,1.8
281,growth,short,200,exponential,13,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
282,growth,short,200,exponential,14,,sd,1.5,1.5,1.3,1.3,1.4,1.5,1.6,1.6,1.8,1.8
283,growth,short,200,exponential,15,,sd,1.4,1.3,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
284,growth,short,200,exponential,16,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
285,growth,short,200,exponential,17,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.8
286,growth,short,200,exponential,18,,sd,1.5,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.7,1.7
287,growth,short,200,exponential,19,,sd,1.4,1.4,1.2,1.2,1.3,1.3,1.4,1.4,1.5,1.6
288,growth,short,200,exponential,20,,sd,1.6,1.6,1.4,1.4,1.5,1.6,1.7,1.7,1.9,1.9
289,stable,long,200,exponential,1,,sd,6.5,6.3,4.8,5,5.5,5.9,6.8,7.3,8.6,9.2
290,stable,long,200,exponential,2,,sd,6.4,6.3,4.9,5.1,5.6,6,6.7,7.2,8.4,9
291,stable,long,200,exponential,3,,sd,11,10,7,7.3,8.6,9.5,11,13,17,19
292,stable,long,200,exponential,4,,sd,5.6,5.5,4.3,4.5,4.9,5.2,5.7,6.1,7,7.4
293,stable,long,200,exponential,5,,sd,6.9,6.7,5.1,5.2,5.9,6.3,7.2,7.8,9,9.7
294,stable,long,200,exponential,6,,sd,8.5,8.2,6,6.2,7.1,7.6,8.8,9.7,12,13
295,stable,long,200,exponential,7,,sd,7.8,7.6,5.5,5.7,6.5,7,8.1,8.8,10,11
296,stable,long,200,exponential,8,,sd,6.5,6.3,4.9,5,5.6,6,6.8,7.3,8.5,9.1
297,stable,long,200,exponential,9,,sd,9.6,9.1,6.3,6.7,7.7,8.4,9.9,11,14,17
298,stable,long,200,exponential,10,,sd,7.5,7.3,5.3,5.6,6.3,6.8,7.8,8.6,10,11
299,stable,long,200,exponential,11,,sd,8.6,8.3,6,6.3,7.1,7.7,8.9,9.8,12,13
300,stable,long,200,exponential,12,,sd,5.7,5.6,4.3,4.5,5,5.3,5.9,6.4,7.4,7.8
301,stable,long,200,exponential,13,,sd,9.9,9.4,6.5,6.8,7.9,8.6,10,12,15,16
302,stable,long,200,exponential,14,,sd,9.5,9.1,6.5,6.8,7.7,8.4,9.9,11,13,15
303,stable,long,200,exponential,15,,sd,8.2,7.9,5.7,6,6.8,7.3,8.5,9.4,11,12
304,stable,long,200,exponential,16,,sd,7.3,7.1,5.3,5.5,6.2,6.6,7.6,8.2,9.7,10
305,stable,long,200,exponential,17,,sd,10,9.5,6.4,6.7,7.9,8.7,10,12,15,17
306,stable,long,200,exponential,18,,sd,5.8,5.6,4.4,4.6,5,5.3,6,6.4,7.4,7.9
307,stable,long,200,exponential,19,,sd,5.8,5.7,4.4,4.6,5.1,5.4,6,6.4,7.4,8
308,stable,long,200,exponential,20,,sd,8.3,7.9,5.8,6.1,6.9,7.4,8.6,9.5,12,13
309,stable,medium,200,exponential,1,,sd,3.1,3.1,2.6,2.7,2.9,3,3.2,3.3,3.6,3.8
310,stable,medium,200,exponential,2,,sd,4.4,4.4,3.5,3.6,4,4.2,4.6,4.9,5.5,5.7
311,stable,medium,200,exponential,3,,sd,4.1,4,3.3,3.4,3.7,3.8,4.2,4.4,4.9,5.2
312,stable,medium,200,exponential,4,,sd,3.8,3.8,3.1,3.2,3.5,3.6,3.9,4.2,4.6,4.7
313,stable,medium,200,exponential,5,,sd,3.6,3.6,3,3.1,3.3,3.4,3.7,3.9,4.3,4.5
314,stable,medium,200,exponential,6,,sd,3.5,3.5,2.9,3,3.2,3.3,3.6,3.8,4.1,4.3
315,stable,medium,200,exponential,7,,sd,4.4,4.4,3.6,3.7,4,4.2,4.6,4.9,5.4,5.7
316,stable,medium,200,exponential,8,,sd,3.7,3.6,3,3.1,3.4,3.5,3.8,4,4.4,4.5
317,stable,medium,200,exponential,9,,sd,3.1,3.1,2.6,2.7,2.9,3,3.2,3.3,3.6,3.8
318,stable,medium,200,exponential,10,,sd,3.9,3.8,3.1,3.2,3.5,3.6,4,4.2,4.6,4.8
319,stable,medium,200,exponential,11,,sd,4.3,4.2,3.4,3.5,3.8,4.1,4.4,4.7,5.2,5.5
