id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
198,fast growth,medium,200,exponential,10,,mean,6.5,6.4,5.4,5.5,5.9,6.1,6.6,7.1,7.9,8.3
199,fast growth,medium,200,exponential,11,,mean,6.2,6.1,5.3,5.4,5.7,5.9,6.4,6.7,7.4,7.7
200,fast growth,medium,200,exponential,12,,mean,6,6,5.1,5.2,5.6,5.8,6.2,6.5,7.1,7.4
201,fast growth,medium,200,exponential,13,,mean,6.6,6.4,5.2,5.4,5.8,6.1,6.8,7.3,8.4,9
202,fast growth,medium,200,exponential,14,,mean,6.2,6.1,5.3,5.4,5.7,5.9,6.3,6.6,7.3,7.6
203,fast growth,medium,200,exponential,15,,mean,6.3,6.1,5,5.2,5.6,5.9,6.4,6.9,7.9,8.3
204,fast growth,medium,200,exponential,16,,mean,5.8,5.7,5,5.1,5.4,5.6,5.9,6.2,6.8,7.1
205,fast growth,medium,200,exponential,17,,mean,5.5,5.4,4.8,4.8,5.1,5.3,5.6,5.8,6.3,6.5
206,fast growth,medium,200,exponential,18,,mean,6.6,6.4,5.4,5.5,5.9,6.2,6.7,7.1,7.9,8.4
207,fast growth,medium,200,exponential,19,,mean,5.6,5.5,4.8,4.9,5.2,5.4,5.7,6,6.5,6.7
208,fast growth,medium,200,exponential,20,,mean,6.3,6.2,5.2,5.3,5.7,6,6.5,6.9,7.8,8.2
209,fast growth,short,200,exponential,1,,mean,3.6,3.6,3.3,3.4,3.5,3.6,3.7,3.7,3.9,4
210,fast growth,short,200,exponential,2,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.8
211,fast growth,short,200,exponential,3,,mean,3.6,3.6,3.3,3.4,3.5,3.6,3.7,3.8,4,4
212,fast growth,short,200,exponential,4,,mean,3.7,3.7,3.4,3.4,3.5,3.6,3.7,3.8,3.9,4
213,fast growth,short,200,exponential,5,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,4
214,fast growth,short,200,exponential,6,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.8,3.8,4,4
215,fast growth,short,200,exponential,7,,mean,3.9,3.9,3.6,3.6,3.8,3.8,4,4.1,4.3,4.4
216,fast growth,short,200,exponential,8,,mean,3.8,3.8,3.5,3.6,3.7,3.8,3.9,4,4.2,4.2
217,fast growth,short,200,exponential,9,,mean,3.7,3.7,3.4,3.4,3.6,3.6,3.7,3.8,4,4
218,fast growth,short,200,exponential,10,,mean,3.7,3.6,3.4,3.4,3.5,3.6,3.7,3.8,3.9,4
219,fast growth,short,200,exponential,11,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
220,fast growth,short,200,exponential,12,,mean,3.5,3.5,3.2,3.3,3.4,3.4,3.5,3.6,3.8,3.8
221,fast growth,short,200,exponential,13,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.7,3.7
222,fast growth,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.7,3.7,3.9,3.9
223,fast growth,short,200,exponential,15,,mean,3.6,3.6,3.3,3.3,3.5,3.5,3.6,3.7,3.9,4
224,fast growth,short,200,exponential,16,,mean,3.6,3.6,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.9
225,fast growth,short,200,exponential,17,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.7,3.7,3.9,3.9
226,fast growth,short,200,exponential,18,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9
227,fast growth,short,200,exponential,19,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.9
228,fast growth,short,200,exponential,20,,mean,3.3,3.3,3.1,3.1,3.2,3.3,3.4,3.5,3.6,3.6
229,growth,long,200,exponential,1,,mean,8.1,7.8,6.2,6.4,7,7.4,8.3,8.9,11,11
230,growth,long,200,exponential,2,,mean,11,11,7.8,8.1,9.1,9.9,12,13,17,19
231,growth,long,200,exponential,3,,mean,9.2,8.9,7,7.2,7.9,8.4,9.4,10,12,13
232,growth,long,200,exponential,4,,mean,7.8,7.6,6.1,6.4,6.9,7.3,8,8.6,10,11
233,growth,long,200,exponential,5,,mean,8.1,7.9,6.4,6.6,7.2,7.6,8.3,8.9,10,11
234,growth,long,200,exponential,6,,mean,8.2,7.9,6.4,6.6,7.2,7.6,8.4,9.1,10,11
235,growth,long,200,exponential,7,,mean,11,11,7.7,8.1,9.1,9.9,12,13,17,19
236,growth,long,200,exponential,8,,mean,7.7,7.5,6.1,6.3,6.8,7.2,7.9,8.5,9.8,10
237,growth,long,200,exponential,9,,mean,12,11,8,8.4,9.6,10,13,14,19,21
238,growth,long,200,exponential,10,,mean,7.9,7.8,6.3,6.5,7.1,7.4,8.2,8.7,10,11
239,growth,long,200,exponential,11,,mean,7.2,7,5.8,6,6.4,6.7,7.4,7.8,8.9,9.4
240,growth,long,200,exponential,12,,mean,11,10,7.4,7.7,8.8,9.6,11,13,16,18
241,growth,long,200,exponential,13,,mean,7.5,7.4,6.2,6.4,6.8,7.1,7.7,8.2,9.2,9.7
242,growth,long,200,exponential,14,,mean,8.8,8.5,6.7,6.9,7.5,8,9.1,9.8,12,13
243,growth,long,200,exponential,15,,mean,8.2,8,6.4,6.6,7.2,7.6,8.4,9,10,11
244,growth,long,200,exponential,16,,mean,9.9,9.6,7.3,7.6,8.4,9,10,11,13,15
245,growth,long,200,exponential,17,,mean,8,7.8,6.4,6.6,7.2,7.5,8.2,8.7,9.9,11
246,growth,long,200,exponential,18,,mean,7.9,7.8,6.4,6.6,7.1,7.5,8.1,8.6,9.7,10
247,growth,long,200,exponential,19,,mean,6.6,6.5,5.6,5.7,6,6.3,6.8,7.1,7.7,8.1
248,growth,long,200,exponential,20,,mean,9.5,9.1,6.9,7.2,8,8.5,9.8,11,13,15
249,growth,medium,200,exponential,1,,mean,5.7,5.7,5,5.1,5.4,5.5,5.9,6.1,6.7,6.8
250,growth,medium,200,exponential,2,,mean,5.7,5.7,5.1,5.1,5.4,5.6,5.9,6.1,6.5,6.7
251,growth,medium,200,exponential,3,,mean,6.2,6.2,5.3,5.4,5.7,6,6.4,6.7,7.3,7.6
252,growth,medium,200,exponential,4,,mean,6.5,6.5,5.8,5.9,6.1,6.3,6.7,6.9,7.4,7.6
253,growth,medium,200,exponential,5,,mean,5.5,5.4,4.9,4.9,5.2,5.3,5.6,5.7,6.1,6.2
254,growth,medium,200,exponential,6,,mean,6.1,6,5.4,5.5,5.7,5.9,6.2,6.3,6.7,6.9
255,growth,medium,200,exponential,7,,mean,6,5.9,5.2,5.3,5.6,5.8,6.1,6.4,6.9,7.1
256,growth,medium,200,exponential,8,,mean,6.1,6,5.3,5.4,5.7,5.9,6.2,6.5,7,7.3
257,growth,medium,200,exponential,9,,mean,6.9,6.8,5.9,6,6.4,6.6,7.1,7.4,8.1,8.4
258,growth,medium,200,exponential,10,,mean,6.5,6.5,5.6,5.7,6,6.2,6.7,7,7.6,7.9
259,growth,medium,200,exponential,11,,mean,6.2,6.2,5.4,5.5,5.8,6,6.3,6.6,7,7.3
260,growth,medium,200,exponential,12,,mean,6.3,6.2,5.4,5.5,5.8,6,6.4,6.6,7.2,7.4
261,growth,medium,200,exponential,13,,mean,5.5,5.4,4.9,5,5.2,5.3,5.6,5.7,6.1,6.2
262,growth,medium,200,exponential,14,,mean,5.5,5.5,5,5,5.2,5.4,5.6,5.8,6.1,6.2
263,growth,medium,200,exponential,15,,mean,6,5.9,5.3,5.4,5.6,5.8,6.1,6.3,6.8,7
264,growth,medium,200,exponential,16,,mean,6.6,6.5,5.7,5.8,6.1,6.3,6.8,7,7.7,8
265,growth,medium,200,exponential,17,,mean,7,6.9,5.9,6.1,6.4,6.7,7.2,7.5,8.3,8.6
266,growth,medium,200,exponential,18,,mean,5.9,5.8,5.1,5.2,5.5,5.6,6,6.2,6.7,6.9
267,growth,medium,200,exponential,19,,mean,5.6,5.6,5,5.1,5.3,5.5,5.7,5.9,6.2,6.4
268,growth,medium,200,exponential,20,,mean,6.6,6.6,5.7,5.9,6.2,6.4,6.8,7,7.6,7.9
269,growth,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.9,3.9
270,growth,short,200,exponential,2,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
271,growth,short,200,exponential,3,,mean,3.7,3.7,3.4,3.5,3.6,3.7,3.8,3.8,4,4
272,growth,short,200,exponential,4,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.7
273,growth,short,200,exponential,5,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.8
274,growth,short,200,exponential,6,,mean,3.6,3.6,3.4,3.5,3.5,3.6,3.7,3.8,3.9,3.9
275,growth,short,200,exponential,7,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.4,3.5,3.6,3.7
276,growth,short,200,exponential,8,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,4,4
277,growth,short,200,exponential,9,,mean,3.7,3.6,3.4,3.4,3.5,3.6,3.7,3.8,3.9,3.9
278,growth,short,200,exponential,10,,mean,3.7,3.6,3.4,3.4,3.5,3.6,3.7,3.8,3.9,3.9
279,growth,short,200,exponential,11,,mean,3.7,3.7,3.4,3.5,3.5,3.6,3.7,3.8,3.9,3.9
280,growth,short,200,exponential,12,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
281,growth,short,200,exponential,13,,mean,3.6,3.6,3.3,3.4,3.4,3.5,3.6,3.7,3.8,3.8
282,growth,short,200,exponential,14,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.9
283,growth,short,200,exponential,15,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.7,3.7
284,growth,short,200,exponential,16,,mean,3.8,3.8,3.6,3.7,3.7,3.8,3.9,4,4.1,4.1
285,growth,short,200,exponential,17,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.6,3.6,3.8,3.8
286,growth,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,4
287,growth,short,200,exponential,19,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
288,growth,short,200,exponential,20,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,4,4
289,stable,long,200,exponential,1,,mean,7.9,7.8,6.5,6.7,7.2,7.5,8.1,8.6,9.6,10
290,stable,long,200,exponential,2,,mean,8.2,8.1,6.8,7,7.5,7.8,8.4,8.8,9.8,10
291,stable,long,200,exponential,3,,mean,12,12,8.8,9.1,10,11,13,14,17,19
292,stable,long,200,exponential,4,,mean,7.7,7.6,6.6,6.7,7.1,7.3,7.8,8.2,9,9.3
293,stable,long,200,exponential,5,,mean,8.6,8.4,7,7.2,7.7,8.1,8.8,9.4,11,11
294,stable,long,200,exponential,6,,mean,10,10,8.1,8.3,9,9.5,11,11,13,14
295,stable,long,200,exponential,7,,mean,9.2,9,7.3,7.5,8.2,8.6,9.5,10,12,12
296,stable,long,200,exponential,8,,mean,8.2,8.1,6.7,6.9,7.4,7.7,8.4,8.9,10,11
297,stable,long,200,exponential,9,,mean,11,11,8.2,8.5,9.4,10,11,12,14,16
298,stable,long,200,exponential,10,,mean,9.1,8.9,7.3,7.5,8.1,8.5,9.4,10,11,12
299,stable,long,200,exponential,11,,mean,10,9.7,7.6,7.9,8.6,9.2,10,11,13,14
300,stable,long,200,exponential,12,,mean,7.5,7.4,6.3,6.4,6.9,7.1,7.7,8.1,8.9,9.2
301,stable,long,200,exponential,13,,mean,11,11,8.1,8.4,9.4,10,11,13,15,17
302,stable,long,200,exponential,14,,mean,11,10,8.2,8.5,9.3,9.9,11,12,15,16
303,stable,long,200,exponential,15,,mean,9.4,9.2,7.5,7.7,8.3,8.8,9.7,10,12,13
304,stable,long,200,exponential,16,,mean,9,8.8,7.4,7.5,8.1,8.5,9.2,9.8,11,11
305,stable,long,200,exponential,17,,mean,11,11,7.9,8.2,9.2,9.8,11,13,15,17
306,stable,long,200,exponential,18,,mean,7.4,7.4,6.3,6.5,6.9,7.1,7.6,8,8.7,9
307,stable,long,200,exponential,19,,mean,7.8,7.7,6.6,6.7,7.2,7.5,8,8.4,9.2,9.6
308,stable,long,200,exponential,20,,mean,9.1,8.9,7.1,7.3,8,8.4,9.3,10,12,12
309,stable,medium,200,exponential,1,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6.1,6.2
310,stable,medium,200,exponential,2,,mean,6.4,6.4,5.7,5.8,6,6.2,6.6,6.8,7.2,7.5
311,stable,medium,200,exponential,3,,mean,5.8,5.8,5.2,5.3,5.5,5.7,6,6.2,6.5,6.7
312,stable,medium,200,exponential,4,,mean,5.9,5.9,5.3,5.4,5.6,5.8,6,6.2,6.5,6.7
313,stable,medium,200,exponential,5,,mean,6.1,6,5.5,5.5,5.8,5.9,6.2,6.3,6.7,6.8
314,stable,medium,200,exponential,6,,mean,5.7,5.7,5.1,5.2,5.4,5.5,5.8,5.9,6.2,6.3
315,stable,medium,200,exponential,7,,mean,6.4,6.4,5.6,5.7,6,6.2,6.6,6.8,7.3,7.6
316,stable,medium,200,exponential,8,,mean,6,5.9,5.3,5.4,5.7,5.8,6.1,6.2,6.6,6.7
317,stable,medium,200,exponential,9,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.8,6.1,6.2
318,stable,medium,200,exponential,10,,mean,6.2,6.1,5.5,5.6,5.8,6,6.3,6.5,6.8,7
319,stable,medium,200,exponential,11,,mean,6.2,6.1,5.4,5.5,5.8,6,6.3,6.6,7,7.2
320,stable,medium,200,exponential,12,,mean,6.5,6.4,5.7,5.8,6.1,6.3,6.6,6.9,7.3,7.6
321,stable,medium,200,exponential,13,,mean,6.6,6.6,5.8,5.9,6.2,6.4,6.7,6.9,7.4,7.6
322,stable,medium,200,exponential,14,,mean,6.3,6.3,5.6,5.7,6,6.1,6.5,6.7,7.1,7.3
323,stable,medium,200,exponential,15,,mean,6.1,6.1,5.5,5.5,5.8,5.9,6.2,6.4,6.8,6.9
324,stable,medium,200,exponential,16,,mean,6,6,5.4,5.5,5.7,5.8,6.1,6.3,6.6,6.7
325,stable,medium,200,exponential,17,,mean,6.4,6.4,5.7,5.8,6.1,6.2,6.6,6.8,7.2,7.3
326,stable,medium,200,exponential,18,,mean,5.7,5.7,5.1,5.2,5.4,5.6,5.8,6,6.3,6.4
327,stable,medium,200,exponential,19,,mean,6.6,6.6,5.9,6,6.2,6.4,6.7,6.9,7.4,7.6
328,stable,medium,200,exponential,20,,mean,6.1,6.1,5.4,5.5,5.8,6,6.2,6.4,6.8,7
329,stable,short,200,exponential,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.6,3.7,3.8,3.8
330,stable,short,200,exponential,2,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4.1
331,stable,short,200,exponential,3,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
332,stable,short,200,exponential,4,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
333,stable,short,200,exponential,5,,mean,3.8,3.8,3.5,3.5,3.6,3.7,3.8,3.9,4,4
334,stable,short,200,exponential,6,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
335,stable,short,200,exponential,7,,mean,3.6,3.6,3.4,3.5,3.5,3.6,3.7,3.7,3.8,3.9
336,stable,short,200,exponential,8,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.6,3.7
337,stable,short,200,exponential,9,,mean,3.7,3.6,3.4,3.5,3.6,3.6,3.7,3.7,3.9,3.9
338,stable,short,200,exponential,10,,mean,3.5,3.5,3.3,3.3,3.4,3.5,3.5,3.6,3.7,3.7
339,stable,short,200,exponential,11,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.8,3.9,4
340,stable,short,200,exponential,12,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
341,stable,short,200,exponential,13,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
342,stable,short,200,exponential,14,,mean,3.4,3.4,3.1,3.2,3.3,3.3,3.4,3.5,3.6,3.6
343,stable,short,200,exponential,15,,mean,3.4,3.4,3.2,3.3,3.4,3.4,3.5,3.5,3.6,3.7
344,stable,short,200,exponential,16,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
345,stable,short,200,exponential,17,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
346,stable,short,200,exponential,18,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
347,stable,short,200,exponential,19,,mean,3.7,3.7,3.5,3.6,3.6,3.7,3.8,3.8,3.9,4
348,stable,short,200,exponential,20,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.7
349,120 days,,834,ebola_case_study,,real-time,mean,6.2,6.1,5.9,5.9,6,6.1,6.2,6.3,6.4,6.5
350,120 days,,1032,ebola_case_study,,retrospective,mean,6.1,6.1,5.9,5.9,6,6.1,6.2,6.2,6.3,6.3
351,180 days,,3149,ebola_case_study,,real-time,mean,7.1,7.1,7,7,7.1,7.1,7.2,7.2,7.3,7.3
352,180 days,,3532,ebola_case_study,,retrospective,mean,7,7,6.9,6.9,6.9,7,7,7,7.1,7.1
353,240 days,,2399,ebola_case_study,,real-time,mean,5.3,5.3,5.2,5.2,5.3,5.3,5.3,5.4,5.4,5.5
354,240 days,,2483,ebola_case_study,,retrospective,mean,5.2,5.2,5.1,5.1,5.2,5.2,5.2,5.3,5.3,5.4
355,60 days,,401,ebola_case_study,,real-time,mean,5.5,5.5,5.2,5.3,5.4,5.4,5.5,5.6,5.7,5.8
356,60 days,,428,ebola_case_study,,retrospective,mean,5.5,5.5,5.2,5.3,5.4,5.4,5.5,5.6,5.7,5.8
1,early outbreak,long,10,outbreak,1,,sd,1.5e+34,89,3.7,5.1,14,34,320,2900,4e+06,1e+09
2,early outbreak,medium,10,outbreak,1,,sd,9.6e+26,12,1.5,1.8,3.2,5.8,36,230,74000,3400000
3,early outbreak,short,10,outbreak,1,,sd,1e+09,12,1.9,2.2,3.8,6.4,26,130,13000,240000
4,late outbreak,long,10,outbreak,1,,sd,8.2e+10,7.2,3,3.3,4.5,5.7,10,17,120,530
5,late outbreak,medium,10,outbreak,1,,sd,1.2e+07,13,3.8,4.3,6.5,9,23,63,2600,33000
6,late outbreak,short,10,outbreak,1,,sd,2.8,2.2,1.2,1.3,1.7,1.9,2.6,3.3,5.5,7.5
7,near peak,long,10,outbreak,1,,sd,5.9e+25,67,3.3,4.1,10,23,310,3400,3600000,2.6e+08
8,near peak,medium,10,outbreak,1,,sd,1.2e+14,6.7,2,2.2,3.2,4.6,13,42,2100,15000
9,near peak,short,10,outbreak,1,,sd,1.3,0.97,0.51,0.56,0.72,0.84,1.1,1.4,2.1,2.6
10,past peak,long,10,outbreak,1,,sd,1.4e+38,140,7.6,9.6,22,51,620,8100,3.9e+07,1.3e+10
11,past peak,medium,10,outbreak,1,,sd,6.4e+25,14,2.7,3.1,5.4,8.2,33,150,52000,2200000
12,past peak,short,10,outbreak,1,,sd,2.2e+08,3.5,1.4,1.6,2.2,2.8,4.9,8,48,160
13,early outbreak,long,100,outbreak,1,,sd,7.3,5.3,2.9,3.1,3.9,4.5,6.1,7.7,14,19
14,early outbreak,medium,100,outbreak,1,,sd,2.1,2,1.5,1.6,1.8,1.9,2.2,2.4,2.8,3.1
15,early outbreak,short,100,outbreak,1,,sd,2.2,2.1,1.5,1.6,1.8,2,2.3,2.5,3.1,3.3
16,late outbreak,long,100,outbreak,1,,sd,12,11,7,7.5,8.8,9.8,12,14,18,20
17,late outbreak,medium,100,outbreak,1,,sd,4,3.9,3.1,3.2,3.5,3.7,4.1,4.4,5,5.2
18,late outbreak,short,100,outbreak,1,,sd,1.7,1.6,1.4,1.4,1.5,1.6,1.7,1.8,2,2.1
19,near peak,long,100,outbreak,1,,sd,14,11,5.5,5.9,7.5,9,13,17,29,37
20,near peak,medium,100,outbreak,1,,sd,4.1,3.9,2.8,2.9,3.3,3.6,4.2,4.7,5.7,6.3
21,near peak,short,100,outbreak,1,,sd,1.4,1.4,1.1,1.2,1.3,1.3,1.5,1.5,1.7,1.8
22,past peak,long,100,outbreak,1,,sd,6.7,6.4,4.5,4.7,5.4,5.9,6.9,7.8,9.9,11
23,past peak,medium,100,outbreak,1,,sd,3.9,3.8,3,3.1,3.4,3.6,4.1,4.4,5.1,5.4
24,past peak,short,100,outbreak,1,,sd,1.4,1.4,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.7
25,early outbreak,long,200,outbreak,1,,sd,15,11,5.6,6.1,7.9,9.5,14,18,34,46
26,early outbreak,medium,200,outbreak,1,,sd,3.6,3.4,2.4,2.6,2.9,3.2,3.7,4.2,5.2,5.7
27,early outbreak,short,200,outbreak,1,,sd,1.3,1.3,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6
28,late outbreak,long,200,outbreak,1,,sd,8.6,8.4,6.4,6.6,7.4,7.9,9,9.8,11,12
29,late outbreak,medium,200,outbreak,1,,sd,4.5,4.4,3.7,3.8,4.1,4.3,4.6,4.8,5.3,5.5
30,late outbreak,short,200,outbreak,1,,sd,1.6,1.6,1.3,1.4,1.5,1.5,1.6,1.7,1.8,1.8
31,near peak,long,200,outbreak,1,,sd,11,9.7,6.1,6.5,7.8,8.7,11,13,18,21
32,near peak,medium,200,outbreak,1,,sd,5.6,5.4,3.9,4.2,4.7,5,5.8,6.4,7.6,8.2
33,near peak,short,200,outbreak,1,,sd,1.2,1.2,1.1,1.1,1.1,1.2,1.3,1.3,1.4,1.4
34,past peak,long,200,outbreak,1,,sd,6.9,6.7,5.2,5.4,6,6.3,7.1,7.7,8.9,9.5
35,past peak,medium,200,outbreak,1,,sd,4.5,4.5,3.7,3.8,4.1,4.3,4.6,4.9,5.5,5.7
36,past peak,short,200,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.6,1.7,1.7
37,early outbreak,long,400,outbreak,1,,sd,13,12,6.5,7,8.7,10,13,16,25,30
38,early outbreak,medium,400,outbreak,1,,sd,3,3,2.5,2.5,2.7,2.9,3.1,3.3,3.7,3.9
39,early outbreak,short,400,outbreak,1,,sd,1.5,1.5,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.7
40,late outbreak,long,400,outbreak,1,,sd,7.4,7.4,6.2,6.4,6.8,7.1,7.6,8,8.7,9
41,late outbreak,medium,400,outbreak,1,,sd,4.1,4.1,3.6,3.7,3.9,4,4.2,4.4,4.6,4.7
42,late outbreak,short,400,outbreak,1,,sd,1.5,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.7,1.7
43,near peak,long,400,outbreak,1,,sd,8.7,8.5,6.1,6.4,7.2,7.9,9,9.9,12,13
44,near peak,medium,400,outbreak,1,,sd,3.7,3.7,3.1,3.2,3.4,3.5,3.8,4,4.3,4.5
45,near peak,short,400,outbreak,1,,sd,1.4,1.4,1.2,1.3,1.3,1.4,1.4,1.5,1.5,1.6
46,past peak,long,400,outbreak,1,,sd,7.4,7.3,5.8,6,6.6,6.9,7.6,8.1,9,9.5
47,past peak,medium,400,outbreak,1,,sd,3.6,3.6,3.2,3.3,3.4,3.5,3.7,3.8,4.1,4.2
48,past peak,short,400,outbreak,1,,sd,1.4,1.4,1.3,1.3,1.4,1.4,1.5,1.5,1.6,1.6
49,decay,long,200,exponential,1,,sd,10,9.5,6.7,7.1,8.1,8.8,10,12,15,16
50,decay,long,200,exponential,2,,sd,11,10,7.1,7.6,8.7,9.5,11,13,16,18
51,decay,long,200,exponential,3,,sd,13,12,8,8.5,10,11,14,16,22,25
52,decay,long,200,exponential,4,,sd,7.4,7.2,5.4,5.7,6.3,6.8,7.7,8.4,10,11
53,decay,long,200,exponential,5,,sd,7.1,6.9,5.2,5.4,6,6.5,7.3,8,9.5,10
54,decay,long,200,exponential,6,,sd,12,11,7.3,7.8,9.2,10,13,14,19,21
55,decay,long,200,exponential,7,,sd,14,13,8.7,9.2,11,12,15,17,23,27
56,decay,long,200,exponential,8,,sd,10,9.8,6.9,7.3,8.3,9.1,11,12,15,16
57,decay,long,200,exponential,9,,sd,9,8.6,6.1,6.4,7.4,8,9.3,10,13,14
58,decay,long,200,exponential,10,,sd,7.9,7.7,5.7,6,6.7,7.2,8.2,8.9,11,12
59,decay,long,200,exponential,11,,sd,10,9.7,6.8,7.2,8.2,9,11,12,15,16
60,decay,long,200,exponential,12,,sd,8.6,8.3,6.1,6.3,7.2,7.7,8.9,9.8,12,13
61,decay,long,200,exponential,13,,sd,7.5,7.2,5.4,5.6,6.3,6.8,7.7,8.4,10,11
62,decay,long,200,exponential,14,,sd,7.3,7.1,5.2,5.5,6.2,6.6,7.6,8.4,10,11
63,decay,long,200,exponential,15,,sd,11,11,7.4,7.8,9.1,10,12,13,17,19
64,decay,long,200,exponential,16,,sd,9.1,8.8,6.4,6.7,7.5,8.2,9.5,10,13,14
65,decay,long,200,exponential,17,,sd,8.5,8.2,6,6.3,7.1,7.7,8.8,9.7,11,12
66,decay,long,200,exponential,18,,sd,6.7,6.5,4.9,5.1,5.7,6.1,6.9,7.5,9,9.5
67,decay,long,200,exponential,19,,sd,6.1,5.9,4.6,4.8,5.3,5.6,6.3,6.8,7.8,8.3
68,decay,long,200,exponential,20,,sd,8,7.8,5.8,6,6.7,7.3,8.3,9.1,11,12
69,decay,medium,200,exponential,1,,sd,5.1,5,4,4.1,4.5,4.8,5.3,5.6,6.3,6.7
70,decay,medium,200,exponential,2,,sd,4.3,4.2,3.5,3.6,3.9,4,4.4,4.7,5.2,5.4
71,decay,medium,200,exponential,3,,sd,4.2,4.2,3.4,3.5,3.8,4,4.4,4.6,5.1,5.4
72,decay,medium,200,exponential,4,,sd,4.3,4.2,3.5,3.6,3.9,4,4.4,4.7,5.2,5.4
73,decay,medium,200,exponential,5,,sd,4.2,4.2,3.4,3.5,3.8,4,4.4,4.6,5.1,5.3
74,decay,medium,200,exponential,6,,sd,4,4,3.3,3.4,3.7,3.8,4.2,4.4,4.9,5.1
75,decay,medium,200,exponential,7,,sd,3.8,3.8,3.2,3.2,3.5,3.6,3.9,4.1,4.5,4.7
76,decay,medium,200,exponential,8,,sd,5.4,5.3,4.2,4.3,4.8,5.1,5.6,6,6.9,7.3
77,decay,medium,200,exponential,9,,sd,3.9,3.9,3.2,3.3,3.6,3.7,4.1,4.3,4.7,4.9
78,decay,medium,200,exponential,10,,sd,4.1,4,3.3,3.4,3.7,3.9,4.2,4.4,4.9,5.1
79,decay,medium,200,exponential,11,,sd,4,3.9,3.2,3.3,3.6,3.8,4.1,4.3,4.7,5
80,decay,medium,200,exponential,12,,sd,4,3.9,3.2,3.3,3.6,3.7,4.1,4.3,4.8,5
81,decay,medium,200,exponential,13,,sd,3.4,3.4,2.9,2.9,3.1,3.3,3.5,3.7,4,4.1
82,decay,medium,200,exponential,14,,sd,5.3,5.2,4.1,4.2,4.6,4.9,5.4,5.8,6.6,7
83,decay,medium,200,exponential,15,,sd,4.2,4.1,3.3,3.4,3.7,3.9,4.3,4.6,5.1,5.3
84,decay,medium,200,exponential,16,,sd,3.3,3.3,2.8,2.8,3.1,3.2,3.4,3.6,3.9,4.1
