scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
fast growth,long,200,exponential,163,7,,4000,1,0,0,3,1625,0.40625,0.8
fast growth,long,200,exponential,164,8,,4000,1,0,0,3,1594,0.3985,0.7
fast growth,long,200,exponential,165,9,,4000,1,0,0,3,1721,0.43025,0.7
fast growth,long,200,exponential,166,10,,4000,1,0,0,3,1628,0.407,0.7
fast growth,long,200,exponential,167,11,,4000,1,0,0,3,1749,0.43725,0.7
fast growth,long,200,exponential,168,12,,4000,1,0,0,3,1693,0.42325,0.7
fast growth,long,200,exponential,169,13,,4000,1,0,0,3,1727,0.43175,0.7
fast growth,long,200,exponential,170,14,,4000,1,0,0,3,1687,0.42175,0.7
fast growth,long,200,exponential,171,15,,4000,1,0,0,3,1591,0.39775,0.7
fast growth,long,200,exponential,172,16,,4000,1,0,0,3,1599,0.39975,0.7
fast growth,long,200,exponential,173,17,,4000,1,0,0,3,1555,0.38875,0.7
fast growth,long,200,exponential,174,18,,4000,1,0,0,3,1527,0.38175,0.7
fast growth,long,200,exponential,175,19,,4000,1,0,0,3,1634,0.4085,0.7
fast growth,long,200,exponential,176,20,,4000,1,0,0,3,1707,0.42675,0.7
fast growth,medium,200,exponential,177,1,,4000,1,0,0,3,1753,0.43825,0.7
fast growth,medium,200,exponential,178,2,,4000,1,0,0,3,1684,0.421,0.7
fast growth,medium,200,exponential,179,3,,4000,1,0,0,3,1743,0.43575,0.7
fast growth,medium,200,exponential,180,4,,4000,1,0,0,3,1462,0.3655,0.7
fast growth,medium,200,exponential,181,5,,4000,1,0,0,3,1404,0.351,0.7
fast growth,medium,200,exponential,182,6,,4000,1,0,0,3,1579,0.39475,0.7
fast growth,medium,200,exponential,183,7,,4000,1,0,0,3,1677,0.41925,0.7
fast growth,medium,200,exponential,184,8,,4000,1,0,0,3,1493,0.37325,0.7
fast growth,medium,200,exponential,185,9,,4000,1,0,0,3,1543,0.38575,0.7
fast growth,medium,200,exponential,186,10,,4000,1,0,0,3,1609,0.40225,0.7
fast growth,medium,200,exponential,187,11,,4000,1,0,0,3,1640,0.41,0.7
fast growth,medium,200,exponential,188,12,,4000,1,0,0,3,1718,0.4295,0.7
fast growth,medium,200,exponential,189,13,,4000,1,0,0,3,1544,0.386,0.7
fast growth,medium,200,exponential,190,14,,4000,1,0,0,3,1553,0.38825,0.7
fast growth,medium,200,exponential,191,15,,4000,1,0,0,3,1606,0.4015,0.7
fast growth,medium,200,exponential,192,16,,4000,1,0,0,3,1493,0.37325,0.7
fast growth,medium,200,exponential,193,17,,4000,1,0,0,3,1733,0.43325,0.7
fast growth,medium,200,exponential,194,18,,4000,1,0,0,3,1565,0.39125,0.7
fast growth,medium,200,exponential,195,19,,4000,1,0,0,3,1630,0.4075,0.7
fast growth,medium,200,exponential,196,20,,4000,1,0,0,3,1783,0.44575,0.7
fast growth,short,200,exponential,197,1,,4000,1,0,0,3,1439,0.35975,0.7
fast growth,short,200,exponential,198,2,,4000,1,0,0,3,1679,0.41975,0.7
fast growth,short,200,exponential,199,3,,4000,1,0,0,3,1546,0.3865,0.7
fast growth,short,200,exponential,200,4,,4000,1,0,0,3,1599,0.39975,0.7
fast growth,short,200,exponential,201,5,,4000,1,0,0,3,1675,0.41875,0.8
fast growth,short,200,exponential,202,6,,4000,1,0,0,3,1529,0.38225,0.7
fast growth,short,200,exponential,203,7,,4000,1,0,0,3,1599,0.39975,0.7
fast growth,short,200,exponential,204,8,,4000,1,0,0,3,1589,0.39725,0.7
fast growth,short,200,exponential,205,9,,4000,1,0,0,3,1666,0.4165,0.7
fast growth,short,200,exponential,206,10,,4000,1,0,0,3,1561,0.39025,0.7
fast growth,short,200,exponential,207,11,,4000,1,0,0,3,1476,0.369,0.7
fast growth,short,200,exponential,208,12,,4000,1,0,0,3,1707,0.42675,0.7
fast growth,short,200,exponential,209,13,,4000,1,0,0,3,1626,0.4065,0.7
fast growth,short,200,exponential,210,14,,4000,1,0,0,3,1580,0.395,0.7
fast growth,short,200,exponential,211,15,,4000,1,0,0,3,1511,0.37775,0.7
fast growth,short,200,exponential,212,16,,4000,1,0,0,3,1625,0.40625,0.7
fast growth,short,200,exponential,213,17,,4000,1,0,0,3,1674,0.4185,0.7
fast growth,short,200,exponential,214,18,,4000,1,0,0,3,1572,0.393,0.7
fast growth,short,200,exponential,215,19,,4000,1,0,0,3,1532,0.383,0.7
fast growth,short,200,exponential,216,20,,4000,1,0,0,3,1500,0.375,0.7
growth,long,200,exponential,217,1,,4000,1,0,0,3,1453,0.36325,0.7
growth,long,200,exponential,218,2,,4000,1,0,0,3,1635,0.40875,0.7
growth,long,200,exponential,219,3,,4000,1,0,0,3,1685,0.42125,0.7
growth,long,200,exponential,220,4,,4000,1,0,0,3,1701,0.42525,0.7
growth,long,200,exponential,221,5,,4000,1,0,0,3,1654,0.4135,0.7
growth,long,200,exponential,222,6,,4000,1,0,0,3,1654,0.4135,0.7
growth,long,200,exponential,223,7,,4000,1,0,0,3,1320,0.33,0.7
growth,long,200,exponential,224,8,,4000,1,0,0,3,1559,0.38975,0.7
growth,long,200,exponential,225,9,,4000,1,0,0,3,1695,0.42375,0.7
growth,long,200,exponential,226,10,,4000,1,0,0,3,1626,0.4065,0.7
growth,long,200,exponential,227,11,,4000,1,0,0,3,1527,0.38175,0.7
growth,long,200,exponential,228,12,,4000,1,0,0,3,1543,0.38575,0.7
growth,long,200,exponential,229,13,,4000,1,0,0,3,1689,0.42225,0.7
growth,long,200,exponential,230,14,,4000,1,0,0,3,1619,0.40475,0.7
growth,long,200,exponential,231,15,,4000,1,0,0,3,1645,0.41125,0.7
growth,long,200,exponential,232,16,,4000,1,0,0,3,1567,0.39175,0.7
growth,long,200,exponential,233,17,,4000,1,0,0,3,1481,0.37025,0.7
growth,long,200,exponential,234,18,,4000,1,0,0,3,1536,0.384,0.7
growth,long,200,exponential,235,19,,4000,1,0,0,3,1551,0.38775,0.7
growth,long,200,exponential,236,20,,4000,1,0,0,3,1641,0.41025,0.7
growth,medium,200,exponential,237,1,,4000,1,0,0,3,1717,0.42925,0.7
growth,medium,200,exponential,238,2,,4000,1,0,0,3,1552,0.388,0.7
growth,medium,200,exponential,239,3,,4000,1,0,0,3,1628,0.407,0.7
growth,medium,200,exponential,240,4,,4000,1,0,0,3,1460,0.365,0.7
growth,medium,200,exponential,241,5,,4000,1,0,0,3,1575,0.39375,0.7
growth,medium,200,exponential,242,6,,4000,1,0,0,3,1536,0.384,0.7
growth,medium,200,exponential,243,7,,4000,1,0,0,3,1668,0.417,0.7
growth,medium,200,exponential,244,8,,4000,1,0,0,3,1617,0.40425,0.7
growth,medium,200,exponential,245,9,,4000,1,0,0,3,1644,0.411,0.7
growth,medium,200,exponential,246,10,,4000,1,0,0,3,1641,0.41025,0.7
growth,medium,200,exponential,247,11,,4000,1,0,0,3,1501,0.37525,0.7
growth,medium,200,exponential,248,12,,4000,1,0,0,3,1590,0.3975,0.7
growth,medium,200,exponential,249,13,,4000,1,0,0,3,1606,0.4015,0.7
growth,medium,200,exponential,250,14,,4000,1,0,0,3,1595,0.39875,0.7
growth,medium,200,exponential,251,15,,4000,1,0,0,3,1728,0.432,0.7
growth,medium,200,exponential,252,16,,4000,1,0,0,3,1580,0.395,0.7
growth,medium,200,exponential,253,17,,4000,1,0,0,3,1641,0.41025,0.7
growth,medium,200,exponential,254,18,,4000,1,0,0,3,1605,0.40125,0.7
growth,medium,200,exponential,255,19,,4000,1,0,0,3,1638,0.4095,0.7
growth,medium,200,exponential,256,20,,4000,1,0,0,3,1558,0.3895,0.7
growth,short,200,exponential,257,1,,4000,1,0,0,3,1683,0.42075,0.7
growth,short,200,exponential,258,2,,4000,1,0,0,3,1557,0.38925,0.7
growth,short,200,exponential,259,3,,4000,1,0,0,3,1634,0.4085,0.7
growth,short,200,exponential,260,4,,4000,1,0,0,3,1616,0.404,0.7
growth,short,200,exponential,261,5,,4000,1,0,0,3,1678,0.4195,0.7
growth,short,200,exponential,262,6,,4000,1,0,0,3,1589,0.39725,0.7
growth,short,200,exponential,263,7,,4000,1,0,0,3,1526,0.3815,0.7
growth,short,200,exponential,264,8,,4000,1,0,0,3,1505,0.37625,0.7
growth,short,200,exponential,265,9,,4000,1,0,0,3,1630,0.4075,0.7
growth,short,200,exponential,266,10,,4000,1,0,0,3,1552,0.388,0.7
growth,short,200,exponential,267,11,,4000,1,0,0,3,1444,0.361,0.7
growth,short,200,exponential,268,12,,4000,1,0,0,3,1611,0.40275,0.7
growth,short,200,exponential,269,13,,4000,1,0,0,3,1319,0.32975,0.7
growth,short,200,exponential,270,14,,4000,1,0,0,3,1784,0.446,0.7
growth,short,200,exponential,271,15,,4000,1,0,0,3,1452,0.363,0.7
growth,short,200,exponential,272,16,,4000,1,0,0,3,1623,0.40575,0.7
growth,short,200,exponential,273,17,,4000,1,0,0,3,1672,0.418,0.6
growth,short,200,exponential,274,18,,4000,1,0,0,3,1568,0.392,0.7
growth,short,200,exponential,275,19,,4000,1,0,0,3,1616,0.404,0.7
growth,short,200,exponential,276,20,,4000,1,0,0,3,1549,0.38725,0.7
stable,long,200,exponential,277,1,,4000,1,0,0,3,1754,0.4385,0.7
stable,long,200,exponential,278,2,,4000,1,0,0,3,1420,0.355,0.7
stable,long,200,exponential,279,3,,4000,1,0,0,3,1748,0.437,0.7
stable,long,200,exponential,280,4,,4000,1,0,0,3,1691,0.42275,0.7
stable,long,200,exponential,281,5,,4000,1,0,0,3,1487,0.37175,0.7
stable,long,200,exponential,282,6,,4000,1,0,0,3,1654,0.4135,0.7
stable,long,200,exponential,283,7,,4000,1,0,0,3,1269,0.31725,0.7
stable,long,200,exponential,284,8,,4000,1,0,0,3,1617,0.40425,0.7
