scenario,distribution,sample_size,data_type,id,replicate,obs_type,samples,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time
stable,short,200,exponential,334,6,,4000,1,0,0,3,1634,0.4085,2.5
stable,short,200,exponential,335,7,,4000,1,0,0,3,1516,0.379,2.5
stable,short,200,exponential,336,8,,4000,1,0,0,3,1513,0.37825,2.6
stable,short,200,exponential,337,9,,4000,1,0,0,3,1485,0.37125,2.5
stable,short,200,exponential,338,10,,4000,1,0,0,3,1446,0.3615,2.4
stable,short,200,exponential,339,11,,4000,1,0,0,3,1663,0.41575,2.5
stable,short,200,exponential,340,12,,4000,1,0,0,3,1422,0.3555,2.5
stable,short,200,exponential,341,13,,4000,1,0,0,3,1445,0.36125,2.6
stable,short,200,exponential,342,14,,4000,1,0,0,3,1375,0.34375,2.5
stable,short,200,exponential,343,15,,4000,1,0,0,3,1476,0.369,2.5
stable,short,200,exponential,344,16,,4000,1,0,0,3,1508,0.377,2.6
stable,short,200,exponential,345,17,,4000,1,0,0,3,1533,0.38325,2.5
stable,short,200,exponential,346,18,,4000,1,0,0,3,1519,0.37975,2.5
stable,short,200,exponential,347,19,,4000,1,0,0,3,1616,0.404,2.5
stable,short,200,exponential,348,20,,4000,1,2,5e-04,3,1583,0.39575,2.6
120 days,,834,ebola_case_study,349,,real-time,4000,1,0,0,3,1507,0.37675,9.9
120 days,,1032,ebola_case_study,350,,retrospective,4000,1,0,0,3,1650,0.4125,23.4
180 days,,3149,ebola_case_study,351,,real-time,4000,1,0,0,3,1667,0.41675,18.2
180 days,,3532,ebola_case_study,352,,retrospective,4000,1,0,0,3,1604,0.401,30.2
240 days,,2399,ebola_case_study,353,,real-time,4000,1,0,0,3,1562,0.3905,15.2
240 days,,2483,ebola_case_study,354,,retrospective,4000,1,0,0,3,1602,0.4005,21.4
60 days,,401,ebola_case_study,355,,real-time,4000,1,0,0,3,1671,0.41775,8.4
60 days,,428,ebola_case_study,356,,retrospective,4000,1,0,0,3,1602,0.4005,13.8
